,datetime,time_to_next_eruption,time_since_last_eruption,Wind Speed,RH,Temp,Wind Cumsum
28836,2008-06-19 04:57:00+00:00,7500.0,7440.0,0.0,57.0,43.0,0.0
28837,2008-06-19 07:02:00+00:00,7680.0,7500.0,3.0,40.0,50.0,3.0
28838,2008-06-19 09:10:00+00:00,7800.0,7680.0,7.0,27.0,60.0,12.0
28839,2008-06-19 11:20:00+00:00,7680.0,7800.0,0.0,38.0,56.0,113.0
28840,2008-06-20 19:29:00+00:00,7980.0,7740.0,0.0,72.0,39.0,5.0
28841,2008-06-20 23:52:00+00:00,8340.0,7740.0,0.0,85.0,34.0,0.0
28842,2008-06-21 02:11:00+00:00,8160.0,8340.0,0.0,85.0,32.0,0.0
28843,2008-06-21 04:27:00+00:00,8520.0,8160.0,0.0,81.0,35.0,0.0
28844,2008-06-21 06:49:00+00:00,7920.0,8520.0,0.0,47.0,51.0,5.0
28845,2008-06-21 09:01:00+00:00,8340.0,7920.0,5.0,38.0,59.0,8.0
28846,2008-06-21 11:20:00+00:00,8280.0,8340.0,3.0,78.0,38.0,67.0
28847,2008-06-22 04:34:00+00:00,7380.0,7620.0,0.0,72.0,42.0,3.0
28848,2008-06-22 06:37:00+00:00,7560.0,7380.0,3.0,46.0,55.0,3.0
28849,2008-06-22 08:43:00+00:00,7320.0,7560.0,10.0,33.0,62.0,17.0
28850,2008-06-22 10:45:00+00:00,7500.0,7320.0,0.0,85.0,36.0,65.0
28851,2008-06-23 04:20:00+00:00,7260.0,6480.0,0.0,73.0,45.0,73.0
28852,2008-06-23 22:01:00+00:00,7020.0,6660.0,0.0,79.0,39.0,0.0
28853,2008-06-23 23:58:00+00:00,7080.0,7020.0,3.0,85.0,34.0,9.0
28854,2008-06-24 03:58:00+00:00,7260.0,7200.0,0.0,85.0,36.0,3.0
28855,2008-06-24 05:59:00+00:00,7500.0,7260.0,0.0,79.0,40.0,56.0
28856,2008-06-25 01:28:00+00:00,7140.0,7080.0,3.0,81.0,37.0,3.0
28857,2008-06-25 03:27:00+00:00,6960.0,7140.0,3.0,88.0,34.0,6.0
28858,2008-06-25 05:23:00+00:00,7080.0,6960.0,0.0,73.0,46.0,0.0
28859,2008-06-25 07:21:00+00:00,7260.0,7080.0,5.0,54.0,52.0,8.0
28860,2008-06-25 09:22:00+00:00,7440.0,7260.0,5.0,22.0,68.0,5.0
28861,2008-06-25 11:26:00+00:00,7080.0,7440.0,6.0,41.0,57.0,75.0
28862,2008-06-26 10:47:00+00:00,7260.0,6720.0,5.0,29.0,63.0,160.0
28863,2008-06-27 18:30:00+00:00,7080.0,6480.0,0.0,79.0,41.0,12.0
28864,2008-06-28 00:32:00+00:00,7200.0,7560.0,0.0,82.0,38.0,0.0
28865,2008-06-28 02:32:00+00:00,7260.0,7200.0,0.0,84.0,35.0,3.0
28866,2008-06-28 04:33:00+00:00,7260.0,7260.0,0.0,85.0,37.0,3.0
28867,2008-06-28 06:34:00+00:00,7260.0,7260.0,3.0,65.0,49.0,3.0
28868,2008-06-28 08:35:00+00:00,7440.0,7260.0,3.0,50.0,57.0,6.0
28869,2008-06-28 10:39:00+00:00,7440.0,7440.0,3.0,78.0,44.0,26.0
28870,2008-06-29 00:53:00+00:00,7860.0,7140.0,0.0,85.0,39.0,0.0
28871,2008-06-29 03:04:00+00:00,7560.0,7860.0,0.0,85.0,37.0,0.0
28872,2008-06-29 05:10:00+00:00,8340.0,7560.0,0.0,63.0,51.0,0.0
28873,2008-06-29 07:29:00+00:00,7920.0,8340.0,0.0,45.0,59.0,0.0
28874,2008-06-29 09:41:00+00:00,8160.0,7920.0,3.0,43.0,65.0,9.0
28875,2008-06-29 11:57:00+00:00,8400.0,8160.0,0.0,79.0,43.0,22.0
28876,2008-06-30 04:52:00+00:00,7380.0,7740.0,0.0,78.0,44.0,0.0
28877,2008-06-30 06:55:00+00:00,7560.0,7380.0,3.0,51.0,59.0,3.0
28878,2008-06-30 09:01:00+00:00,7680.0,7560.0,5.0,41.0,63.0,5.0
28879,2008-06-30 11:09:00+00:00,7860.0,7680.0,5.0,92.0,49.0,11.0
28880,2008-06-30 13:20:00+00:00,7680.0,7860.0,0.0,74.0,55.0,42.0
28881,2008-06-30 19:24:00+00:00,6900.0,6900.0,3.0,88.0,42.0,9.0
28882,2008-07-01 01:39:00+00:00,7260.0,7380.0,3.0,92.0,40.0,6.0
28883,2008-07-01 03:40:00+00:00,7620.0,7260.0,0.0,92.0,38.0,0.0
28884,2008-07-01 05:47:00+00:00,7260.0,7620.0,0.0,77.0,49.0,0.0
28885,2008-07-01 07:48:00+00:00,7500.0,7260.0,0.0,74.0,50.0,0.0
28886,2008-07-01 09:53:00+00:00,7140.0,7500.0,0.0,85.0,41.0,112.0
28887,2008-07-03 02:36:00+00:00,7140.0,6660.0,0.0,88.0,39.0,0.0
28888,2008-07-03 04:35:00+00:00,6960.0,7140.0,0.0,85.0,41.0,0.0
28889,2008-07-03 06:31:00+00:00,7320.0,6960.0,3.0,71.0,50.0,3.0
28890,2008-07-03 08:33:00+00:00,7260.0,7320.0,3.0,55.0,58.0,3.0
28891,2008-07-03 10:34:00+00:00,7200.0,7260.0,0.0,68.0,53.0,69.0
28892,2008-07-05 00:31:00+00:00,6660.0,6600.0,0.0,73.0,46.0,6.0
28893,2008-07-05 04:15:00+00:00,6960.0,6660.0,0.0,76.0,47.0,0.0
28894,2008-07-05 06:11:00+00:00,7200.0,6960.0,0.0,51.0,58.0,0.0
28895,2008-07-05 08:11:00+00:00,6900.0,7200.0,0.0,82.0,40.0,92.0
28896,2008-07-06 05:13:00+00:00,7020.0,6840.0,0.0,68.0,51.0,0.0
28897,2008-07-06 07:10:00+00:00,7140.0,7020.0,5.0,63.0,55.0,5.0
28898,2008-07-06 09:09:00+00:00,7020.0,7140.0,6.0,37.0,67.0,12.0
28899,2008-07-06 11:06:00+00:00,6660.0,7020.0,0.0,82.0,41.0,118.0
28900,2008-07-08 03:57:00+00:00,6780.0,7020.0,0.0,85.0,39.0,0.0
28901,2008-07-08 05:50:00+00:00,7140.0,6780.0,0.0,63.0,52.0,0.0
28902,2008-07-08 07:49:00+00:00,7320.0,7140.0,0.0,57.0,57.0,0.0
28903,2008-07-08 09:51:00+00:00,7260.0,7320.0,10.0,14.0,72.0,28.0
28904,2008-07-08 15:48:00+00:00,6840.0,7020.0,0.0,84.0,35.0,52.0
28905,2008-07-09 05:30:00+00:00,7680.0,7500.0,3.0,20.0,72.0,61.0
28906,2008-07-09 18:04:00+00:00,2460.0,6540.0,3.0,20.0,72.0,61.0
28907,2008-07-09 18:45:00+00:00,3900.0,2460.0,9.0,19.0,64.0,127.0
28908,2008-07-10 22:47:00+00:00,6660.0,6360.0,8.0,20.0,62.0,16.0
28909,2008-07-11 00:38:00+00:00,6660.0,6660.0,13.0,7.0,63.0,88.0
28910,2008-07-11 14:33:00+00:00,7080.0,6720.0,0.0,55.0,45.0,194.0
28911,2008-07-14 00:53:00+00:00,7200.0,7320.0,3.0,61.0,41.0,3.0
28912,2008-07-14 02:53:00+00:00,7380.0,7200.0,3.0,69.0,38.0,6.0
28913,2008-07-14 04:56:00+00:00,6900.0,7380.0,0.0,69.0,39.0,3.0
28914,2008-07-14 06:51:00+00:00,7200.0,6900.0,0.0,56.0,53.0,0.0
28915,2008-07-14 08:51:00+00:00,6900.0,7200.0,3.0,42.0,59.0,8.0
28916,2008-07-14 10:46:00+00:00,7080.0,6900.0,0.0,67.0,42.0,58.0
28917,2008-07-15 01:56:00+00:00,6960.0,6900.0,0.0,81.0,37.0,9.0
28918,2008-07-15 05:50:00+00:00,7020.0,6960.0,0.0,74.0,49.0,0.0
28919,2008-07-15 07:47:00+00:00,7320.0,7020.0,3.0,54.0,56.0,6.0
28920,2008-07-15 09:49:00+00:00,7080.0,7320.0,5.0,39.0,64.0,5.0
28921,2008-07-15 11:47:00+00:00,6960.0,7080.0,11.0,19.0,73.0,39.0
28922,2008-07-15 17:39:00+00:00,6660.0,7200.0,5.0,29.0,67.0,11.0
28923,2008-07-15 19:30:00+00:00,6840.0,6660.0,0.0,63.0,51.0,0.0
28924,2008-07-15 23:15:00+00:00,6660.0,6600.0,0.0,67.0,46.0,0.0
28925,2008-07-16 01:06:00+00:00,7200.0,6660.0,3.0,75.0,42.0,3.0
28926,2008-07-16 03:06:00+00:00,7140.0,7200.0,7.0,61.0,58.0,13.0
28927,2008-07-16 09:03:00+00:00,7140.0,7200.0,7.0,39.0,65.0,7.0
28928,2008-07-16 11:02:00+00:00,7320.0,7140.0,0.0,34.0,61.0,59.0
28929,2008-07-16 20:41:00+00:00,6960.0,6840.0,11.0,21.0,69.0,140.0
28930,2008-07-18 16:28:00+00:00,6720.0,6600.0,0.0,60.0,50.0,16.0
28931,2008-07-18 22:01:00+00:00,6780.0,6480.0,3.0,49.0,48.0,82.0
28932,2008-07-19 21:25:00+00:00,6480.0,6780.0,0.0,88.0,44.0,59.0
28933,2008-07-21 06:18:00+00:00,6900.0,6720.0,0.0,56.0,65.0,94.0
28934,2008-07-22 19:34:00+00:00,7080.0,6720.0,0.0,82.0,50.0,3.0
28935,2008-07-22 23:26:00+00:00,6900.0,6660.0,3.0,85.0,37.0,66.0
28936,2008-07-24 05:25:00+00:00,7320.0,7320.0,5.0,20.0,72.0,61.0
28937,2008-07-24 17:37:00+00:00,6660.0,7320.0,0.0,82.0,42.0,11.0
28938,2008-07-25 03:27:00+00:00,7500.0,7200.0,0.0,89.0,40.0,0.0
28939,2008-07-25 05:32:00+00:00,7380.0,7500.0,0.0,74.0,50.0,0.0
28940,2008-07-25 07:35:00+00:00,7560.0,7380.0,0.0,42.0,61.0,0.0
28941,2008-07-25 09:41:00+00:00,7860.0,7560.0,3.0,79.0,43.0,59.0
28942,2008-07-26 04:13:00+00:00,7020.0,7320.0,0.0,79.0,43.0,0.0
28943,2008-07-26 06:10:00+00:00,7260.0,7020.0,0.0,48.0,64.0,0.0
28944,2008-07-26 08:11:00+00:00,7200.0,7260.0,6.0,24.0,74.0,11.0
28945,2008-07-26 10:11:00+00:00,7080.0,7200.0,0.0,64.0,41.0,72.0
28946,2008-07-27 05:33:00+00:00,7500.0,7200.0,3.0,54.0,53.0,3.0
28947,2008-07-27 07:38:00+00:00,7080.0,7500.0,5.0,39.0,64.0,5.0
28948,2008-07-27 09:36:00+00:00,7320.0,7080.0,7.0,16.0,72.0,14.0
28949,2008-07-27 11:38:00+00:00,6960.0,7320.0,0.0,41.0,54.0,49.0
28950,2008-07-27 21:17:00+00:00,6660.0,6840.0,8.0,25.0,58.0,26.0
28951,2008-07-28 03:02:00+00:00,6900.0,6900.0,5.0,36.0,53.0,13.0
28952,2008-07-28 04:57:00+00:00,7260.0,6900.0,0.0,48.0,56.0,0.0
28953,2008-07-28 06:58:00+00:00,6960.0,7260.0,3.0,33.0,63.0,3.0
28954,2008-07-28 08:54:00+00:00,7260.0,6960.0,3.0,25.0,70.0,9.0
28955,2008-07-28 10:55:00+00:00,7440.0,7260.0,0.0,70.0,41.0,65.0
28956,2008-07-29 02:28:00+00:00,7140.0,7140.0,0.0,72.0,39.0,0.0
28957,2008-07-29 04:27:00+00:00,7200.0,7140.0,0.0,45.0,48.0,191.0
28958,2008-07-30 23:42:00+00:00,7140.0,7140.0,0.0,78.0,38.0,102.0
28959,2008-08-01 05:26:00+00:00,7140.0,7080.0,3.0,52.0,52.0,78.0
28960,2008-08-01 22:50:00+00:00,6780.0,6780.0,3.0,60.0,48.0,3.0
28961,2008-08-02 00:43:00+00:00,6780.0,6780.0,0.0,65.0,47.0,0.0
28962,2008-08-02 02:36:00+00:00,7500.0,6780.0,0.0,60.0,50.0,0.0
28963,2008-08-02 04:41:00+00:00,6540.0,7500.0,0.0,72.0,38.0,94.0
28964,2008-08-03 04:03:00+00:00,7140.0,7260.0,0.0,75.0,38.0,0.0
28965,2008-08-03 06:02:00+00:00,7500.0,7140.0,0.0,67.0,46.0,145.0
28966,2008-08-04 23:29:00+00:00,7440.0,7140.0,3.0,69.0,54.0,12.0
28967,2008-08-05 08:01:00+00:00,7800.0,7860.0,5.0,16.0,74.0,71.0
28968,2008-08-05 18:56:00+00:00,6840.0,7620.0,3.0,40.0,60.0,3.0
28969,2008-08-05 20:50:00+00:00,7320.0,6840.0,3.0,40.0,56.0,8.0
28970,2008-08-05 22:52:00+00:00,7500.0,7320.0,0.0,75.0,42.0,16.0
28971,2008-08-06 05:19:00+00:00,7740.0,7800.0,3.0,18.0,75.0,19.0
28972,2008-08-06 15:06:00+00:00,4200.0,3420.0,0.0,55.0,62.0,50.0
28973,2008-08-07 22:49:00+00:00,6780.0,6840.0,0.0,59.0,60.0,0.0
28974,2008-08-08 00:42:00+00:00,7140.0,6780.0,0.0,71.0,54.0,0.0
28975,2008-08-08 02:41:00+00:00,6900.0,7140.0,0.0,76.0,52.0,6.0
28976,2008-08-08 04:36:00+00:00,7560.0,6900.0,0.0,79.0,50.0,0.0
28977,2008-08-08 06:42:00+00:00,7200.0,7560.0,0.0,64.0,59.0,0.0
28978,2008-08-08 08:42:00+00:00,7260.0,7200.0,0.0,69.0,61.0,0.0
28979,2008-08-08 10:43:00+00:00,6900.0,7260.0,0.0,96.0,45.0,42.0
28980,2008-08-09 00:01:00+00:00,6960.0,6660.0,0.0,92.0,45.0,3.0
28981,2008-08-09 01:57:00+00:00,6960.0,6960.0,3.0,95.0,44.0,3.0
28982,2008-08-09 03:53:00+00:00,7260.0,6960.0,0.0,92.0,43.0,0.0
28983,2008-08-09 05:54:00+00:00,7440.0,7260.0,3.0,80.0,57.0,6.0
28984,2008-08-09 09:56:00+00:00,7200.0,7080.0,5.0,22.0,65.0,169.0
28985,2008-08-11 18:30:00+00:00,6840.0,7080.0,3.0,75.0,35.0,15.0
28986,2008-08-12 02:17:00+00:00,7560.0,7080.0,0.0,81.0,33.0,3.0
28987,2008-08-12 04:23:00+00:00,7620.0,7560.0,0.0,85.0,32.0,3.0
28988,2008-08-12 06:30:00+00:00,7320.0,7620.0,0.0,65.0,50.0,0.0
28989,2008-08-12 08:32:00+00:00,7380.0,7320.0,3.0,43.0,57.0,8.0
28990,2008-08-12 10:35:00+00:00,7080.0,7380.0,5.0,25.0,67.0,8.0
28991,2008-08-12 12:33:00+00:00,7080.0,7080.0,3.0,84.0,35.0,63.0
28992,2008-08-13 05:58:00+00:00,7260.0,6960.0,0.0,48.0,54.0,184.0
28993,2008-08-15 20:55:00+00:00,7740.0,7080.0,0.0,84.0,33.0,6.0
28994,2008-08-16 03:36:00+00:00,7920.0,7980.0,3.0,63.0,50.0,33.0
28995,2008-08-16 22:44:00+00:00,6780.0,6900.0,0.0,79.0,40.0,0.0
28996,2008-08-17 02:30:00+00:00,7020.0,6660.0,0.0,85.0,36.0,0.0
28997,2008-08-17 04:27:00+00:00,7020.0,7020.0,3.0,88.0,34.0,3.0
28998,2008-08-17 06:24:00+00:00,7500.0,7020.0,3.0,76.0,51.0,3.0
28999,2008-08-17 08:29:00+00:00,7140.0,7500.0,0.0,59.0,58.0,5.0
29000,2008-08-17 10:28:00+00:00,7200.0,7140.0,0.0,45.0,57.0,15.0
29001,2008-08-17 20:03:00+00:00,3060.0,6420.0,0.0,45.0,57.0,15.0
29002,2008-08-17 20:54:00+00:00,3600.0,3060.0,3.0,67.0,42.0,9.0
29003,2008-08-18 01:34:00+00:00,7380.0,6540.0,3.0,73.0,40.0,3.0
29004,2008-08-18 03:37:00+00:00,7080.0,7380.0,0.0,78.0,37.0,3.0
29005,2008-08-18 05:35:00+00:00,7200.0,7080.0,0.0,75.0,41.0,45.0
29006,2008-08-19 03:12:00+00:00,6900.0,7320.0,3.0,82.0,38.0,6.0
29007,2008-08-19 05:07:00+00:00,7020.0,6900.0,0.0,72.0,44.0,0.0
29008,2008-08-19 07:04:00+00:00,6960.0,7020.0,5.0,64.0,58.0,5.0
29009,2008-08-19 09:00:00+00:00,7080.0,6960.0,0.0,43.0,67.0,5.0
29010,2008-08-19 10:58:00+00:00,7200.0,7080.0,6.0,22.0,73.0,39.0
29011,2008-08-19 16:57:00+00:00,6600.0,6960.0,0.0,60.0,47.0,23.0
29012,2008-08-20 00:31:00+00:00,8340.0,6540.0,0.0,62.0,46.0,0.0
29013,2008-08-20 02:50:00+00:00,9540.0,8340.0,5.0,76.0,40.0,5.0
29014,2008-08-20 05:29:00+00:00,8520.0,9540.0,0.0,65.0,48.0,0.0
29015,2008-08-20 07:51:00+00:00,10320.0,8520.0,5.0,27.0,64.0,15.0
29016,2008-08-20 10:43:00+00:00,9060.0,10320.0,0.0,68.0,45.0,76.0
29017,2008-08-21 06:57:00+00:00,9480.0,9480.0,11.0,40.0,62.0,17.0
29018,2008-08-21 09:35:00+00:00,7680.0,9480.0,13.0,39.0,63.0,29.0
29019,2008-08-21 11:43:00+00:00,10140.0,7680.0,3.0,81.0,33.0,72.0
29020,2008-08-22 03:48:00+00:00,7260.0,7020.0,5.0,84.0,28.0,8.0
29021,2008-08-22 05:49:00+00:00,6900.0,7260.0,0.0,72.0,35.0,3.0
29022,2008-08-22 07:44:00+00:00,7320.0,6900.0,5.0,33.0,47.0,5.0
29023,2008-08-22 09:46:00+00:00,7380.0,7320.0,5.0,37.0,50.0,11.0
29024,2008-08-22 11:49:00+00:00,7740.0,7380.0,3.0,84.0,29.0,43.0
29025,2008-08-23 05:47:00+00:00,8100.0,7500.0,5.0,18.0,72.0,32.0
29026,2008-08-23 18:41:00+00:00,6900.0,7200.0,3.0,62.0,44.0,9.0
29027,2008-08-24 02:49:00+00:00,7320.0,7560.0,0.0,73.0,40.0,3.0
29028,2008-08-24 04:51:00+00:00,7380.0,7320.0,0.0,75.0,39.0,3.0
29029,2008-08-24 06:54:00+00:00,7500.0,7380.0,3.0,49.0,60.0,8.0
29030,2008-08-24 08:59:00+00:00,7440.0,7500.0,3.0,43.0,66.0,6.0
29031,2008-08-24 11:03:00+00:00,7560.0,7440.0,3.0,67.0,42.0,55.0
29032,2008-08-25 03:46:00+00:00,7320.0,7680.0,0.0,76.0,40.0,0.0
29033,2008-08-25 05:48:00+00:00,7680.0,7320.0,0.0,68.0,47.0,0.0
29034,2008-08-25 07:56:00+00:00,7500.0,7680.0,0.0,46.0,64.0,3.0
29035,2008-08-25 10:01:00+00:00,7140.0,7500.0,5.0,23.0,76.0,10.0
29036,2008-08-25 12:00:00+00:00,7080.0,7140.0,0.0,55.0,47.0,47.0
29037,2008-08-26 01:26:00+00:00,8880.0,9300.0,3.0,60.0,45.0,3.0
29038,2008-08-26 03:54:00+00:00,7980.0,8880.0,8.0,38.0,56.0,20.0
29039,2008-08-26 06:07:00+00:00,9000.0,7980.0,10.0,54.0,53.0,19.0
29040,2008-08-26 08:37:00+00:00,10620.0,9000.0,7.0,52.0,55.0,28.0
29041,2008-08-26 11:34:00+00:00,9660.0,10620.0,0.0,64.0,37.0,50.0
29042,2008-08-27 02:39:00+00:00,7140.0,7620.0,3.0,72.0,31.0,3.0
29043,2008-08-27 04:38:00+00:00,7380.0,7140.0,0.0,75.0,31.0,0.0
29044,2008-08-27 06:41:00+00:00,7260.0,7380.0,6.0,26.0,45.0,6.0
29045,2008-08-27 08:42:00+00:00,7200.0,7260.0,7.0,22.0,49.0,12.0
29046,2008-08-27 10:42:00+00:00,7440.0,7200.0,0.0,72.0,37.0,203.0
29047,2008-08-29 02:11:00+00:00,7500.0,7380.0,3.0,78.0,35.0,3.0
29048,2008-08-29 04:16:00+00:00,7980.0,7500.0,0.0,84.0,33.0,0.0
29049,2008-08-29 06:29:00+00:00,7500.0,7980.0,0.0,63.0,50.0,0.0
29050,2008-08-29 08:34:00+00:00,8040.0,7500.0,5.0,52.0,57.0,8.0
29051,2008-08-29 10:48:00+00:00,7740.0,8040.0,3.0,81.0,37.0,76.0
29052,2008-08-30 05:12:00+00:00,7200.0,7080.0,5.0,45.0,58.0,74.0
29053,2008-08-31 02:55:00+00:00,7320.0,7140.0,0.0,86.0,50.0,12.0
29054,2008-08-31 04:57:00+00:00,7140.0,7320.0,0.0,82.0,50.0,0.0
29055,2008-08-31 06:56:00+00:00,8040.0,7140.0,0.0,71.0,53.0,0.0
29056,2008-08-31 09:10:00+00:00,7440.0,8040.0,8.0,45.0,62.0,14.0
29057,2008-08-31 11:14:00+00:00,7500.0,7440.0,5.0,82.0,43.0,62.0
29058,2008-08-31 23:25:00+00:00,7740.0,7320.0,0.0,92.0,39.0,3.0
29059,2008-09-01 01:34:00+00:00,8400.0,7740.0,0.0,89.0,40.0,0.0
29060,2008-09-01 03:54:00+00:00,7740.0,8400.0,0.0,89.0,38.0,3.0
29061,2008-09-01 06:03:00+00:00,7740.0,7740.0,0.0,82.0,41.0,0.0
29062,2008-09-01 08:12:00+00:00,7320.0,7740.0,6.0,79.0,40.0,11.0
29063,2008-09-01 10:14:00+00:00,7200.0,7320.0,0.0,88.0,30.0,59.0
29064,2008-09-02 03:31:00+00:00,4620.0,2940.0,0.0,88.0,27.0,0.0
29065,2008-09-02 06:55:00+00:00,7380.0,7500.0,3.0,56.0,39.0,6.0
29066,2008-09-02 08:58:00+00:00,7500.0,7380.0,5.0,44.0,43.0,13.0
29067,2008-09-02 11:03:00+00:00,7020.0,7500.0,0.0,78.0,36.0,35.0
29068,2008-09-03 04:22:00+00:00,7740.0,7980.0,0.0,81.0,34.0,0.0
29069,2008-09-03 06:31:00+00:00,7560.0,7740.0,7.0,73.0,40.0,7.0
29070,2008-09-03 08:37:00+00:00,7500.0,7560.0,0.0,75.0,41.0,0.0
29071,2008-09-03 10:42:00+00:00,7920.0,7500.0,3.0,55.0,43.0,54.0
29072,2008-09-03 23:00:00+00:00,7560.0,6780.0,6.0,50.0,43.0,9.0
29073,2008-09-04 09:20:00+00:00,7320.0,7080.0,0.0,88.0,34.0,33.0
29074,2008-09-04 21:23:00+00:00,7260.0,6660.0,3.0,88.0,30.0,6.0
29075,2008-09-04 23:24:00+00:00,7380.0,7260.0,0.0,88.0,28.0,0.0
29076,2008-09-05 01:27:00+00:00,7560.0,7380.0,0.0,88.0,26.0,0.0
29077,2008-09-05 03:33:00+00:00,7560.0,7560.0,0.0,87.0,25.0,0.0
29078,2008-09-05 05:39:00+00:00,7560.0,7560.0,0.0,88.0,28.0,0.0
29079,2008-09-05 07:45:00+00:00,7320.0,7560.0,6.0,72.0,39.0,6.0
29080,2008-09-05 09:47:00+00:00,7680.0,7320.0,0.0,81.0,36.0,51.0
29081,2008-09-06 02:10:00+00:00,7200.0,7620.0,3.0,84.0,35.0,3.0
29082,2008-09-06 04:10:00+00:00,7380.0,7200.0,7.0,57.0,46.0,13.0
29083,2008-09-06 10:27:00+00:00,7140.0,7680.0,3.0,74.0,30.0,180.0
29084,2008-09-09 01:52:00+00:00,7440.0,7380.0,0.0,81.0,29.0,3.0
29085,2008-09-09 03:56:00+00:00,7080.0,7440.0,0.0,84.0,28.0,0.0
29086,2008-09-09 05:54:00+00:00,6960.0,7080.0,7.0,52.0,53.0,7.0
29087,2008-09-09 10:27:00+00:00,7920.0,9300.0,8.0,19.0,63.0,15.0
29088,2008-09-09 12:39:00+00:00,7500.0,7920.0,0.0,85.0,45.0,56.0
29089,2008-09-09 22:39:00+00:00,7500.0,7140.0,3.0,85.0,44.0,3.0
29090,2008-09-10 00:44:00+00:00,7500.0,7500.0,0.0,89.0,40.0,3.0
29091,2008-09-10 02:49:00+00:00,6840.0,7500.0,0.0,92.0,36.0,3.0
29092,2008-09-10 04:43:00+00:00,7380.0,6840.0,0.0,89.0,36.0,0.0
29093,2008-09-10 06:46:00+00:00,7500.0,7380.0,0.0,85.0,45.0,0.0
29094,2008-09-10 08:51:00+00:00,7500.0,7500.0,8.0,56.0,54.0,8.0
29095,2008-09-10 10:56:00+00:00,7740.0,7500.0,0.0,88.0,30.0,59.0
29096,2008-09-10 23:33:00+00:00,6960.0,7500.0,3.0,84.0,33.0,6.0
29097,2008-09-11 01:29:00+00:00,7080.0,6960.0,0.0,85.0,30.0,0.0
29098,2008-09-11 03:27:00+00:00,7500.0,7080.0,0.0,88.0,31.0,3.0
29099,2008-09-11 05:32:00+00:00,7500.0,7500.0,0.0,72.0,31.0,274.0
29100,2008-09-16 03:00:00+00:00,7800.0,7980.0,0.0,78.0,29.0,3.0
29101,2008-09-16 05:10:00+00:00,8040.0,7800.0,0.0,75.0,31.0,3.0
29102,2008-09-16 07:24:00+00:00,7980.0,8040.0,0.0,68.0,47.0,0.0
29103,2008-09-16 09:37:00+00:00,8220.0,7980.0,0.0,35.0,59.0,3.0
29104,2008-09-16 11:54:00+00:00,7980.0,8220.0,3.0,41.0,66.0,13.0
29105,2008-09-16 18:26:00+00:00,7320.0,7440.0,0.0,46.0,41.0,10.0
29106,2008-09-16 22:35:00+00:00,7560.0,7440.0,3.0,56.0,36.0,6.0
29107,2008-09-17 00:41:00+00:00,7620.0,7560.0,3.0,40.0,49.0,29.0
29108,2008-09-17 19:09:00+00:00,6660.0,6960.0,0.0,69.0,37.0,50.0
29109,2008-09-18 22:53:00+00:00,7140.0,6780.0,3.0,78.0,34.0,3.0
29110,2008-09-19 00:52:00+00:00,7020.0,7140.0,0.0,81.0,32.0,3.0
29111,2008-09-19 02:49:00+00:00,6900.0,7020.0,3.0,85.0,30.0,3.0
29112,2008-09-19 04:44:00+00:00,7260.0,6900.0,0.0,88.0,29.0,0.0
29113,2008-09-19 06:45:00+00:00,7260.0,7260.0,0.0,41.0,53.0,0.0
29114,2008-09-19 10:45:00+00:00,7020.0,7020.0,3.0,85.0,45.0,73.0
29115,2008-09-20 18:26:00+00:00,6720.0,7200.0,0.0,88.0,43.0,0.0
29116,2008-09-20 20:18:00+00:00,7620.0,6720.0,0.0,92.0,40.0,0.0
29117,2008-09-21 00:55:00+00:00,7560.0,8880.0,0.0,92.0,32.0,0.0
29118,2008-09-21 03:01:00+00:00,7440.0,7560.0,0.0,91.0,33.0,0.0
29119,2008-09-21 05:05:00+00:00,7320.0,7440.0,0.0,79.0,39.0,53.0
29120,2008-09-21 19:27:00+00:00,7260.0,7680.0,0.0,92.0,31.0,0.0
29121,2008-09-22 01:35:00+00:00,7380.0,7260.0,5.0,88.0,30.0,5.0
29122,2008-09-22 03:38:00+00:00,7380.0,7380.0,0.0,88.0,32.0,0.0
29123,2008-09-22 05:41:00+00:00,7320.0,7380.0,3.0,78.0,36.0,3.0
29124,2008-09-22 07:43:00+00:00,7560.0,7320.0,9.0,57.0,38.0,105.0
29125,2008-09-23 00:24:00+00:00,8400.0,7260.0,6.0,66.0,34.0,14.0
29126,2008-09-23 02:44:00+00:00,7920.0,8400.0,0.0,81.0,29.0,5.0
29127,2008-09-23 04:56:00+00:00,8400.0,7920.0,8.0,75.0,31.0,17.0
29128,2008-09-23 07:16:00+00:00,7920.0,8400.0,8.0,59.0,38.0,16.0
29129,2008-09-23 09:28:00+00:00,7680.0,7920.0,10.0,44.0,41.0,17.0
29130,2008-09-23 11:36:00+00:00,7440.0,7680.0,3.0,74.0,28.0,55.0
29131,2008-09-24 00:21:00+00:00,8220.0,7440.0,3.0,81.0,27.0,6.0
29132,2008-09-24 02:38:00+00:00,7620.0,8220.0,0.0,81.0,27.0,3.0
29133,2008-09-24 04:45:00+00:00,7440.0,7620.0,0.0,84.0,25.0,3.0
29134,2008-09-24 06:49:00+00:00,7800.0,7440.0,3.0,43.0,45.0,3.0
29135,2008-09-24 08:59:00+00:00,7920.0,7800.0,0.0,39.0,52.0,5.0
29136,2008-09-24 11:11:00+00:00,7860.0,7920.0,5.0,18.0,61.0,8.0
29137,2008-09-24 13:22:00+00:00,7680.0,7860.0,0.0,66.0,34.0,27.0
29138,2008-09-24 23:44:00+00:00,7380.0,7380.0,0.0,72.0,31.0,0.0
