,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,datetime,duration,height,interpolated_height,time_to_next_eruption,time_since_last_eruption,Orig. Weather Idx,Unnamed: 0.1.1.1,Temp,RH,Wind Speed,Wind Direction,Peak Wind Gust,Atm Press,Precip,Daily Precip Cumsum,Daily Wind Speed Cumsum
6427,6427,6427,6427,2019-09-27 14:55:00+00:00,276,135.0,0.0,6300.0,5580.0,46718,46718,49.0,44.0,7.0,M,20,757.2,0.0,0.01,40.0
6428,6428,6428,6428,2019-09-27 16:40:00+00:00,231,160.0,0.0,4980.0,6300.0,46720,46720,48.0,46.0,7.0,M,m,757.2,0.0,0.01,50.0
6429,6429,6429,6429,2019-09-28 15:05:00+00:00,266,138.0,0.0,5460.0,5940.0,46743,46743,39.0,93.0,3.0,M,m,751.1,0.03,0.27,23.0
6430,6430,6430,6430,2019-09-28 16:36:00+00:00,255,150.0,0.0,5220.0,5460.0,46744,46744,39.0,93.0,0.0,0,m,751.9,0.04,0.31,23.0
6431,6431,6431,6431,2019-09-28 18:03:00+00:00,233,135.0,0.0,6060.0,5220.0,46746,46746,39.0,93.0,0.0,0,m,751.9,0.01,0.36,23.0
6432,6432,6432,6432,2019-09-29 09:39:00+00:00,200,137.0,1.0,4860.0,5400.0,46761,46761,40.0,89.0,0.0,0,m,749.5,0.01,0.1199999999999999,14.0
6433,6433,6433,6433,2019-09-29 11:00:00+00:00,233,145.0,0.0,6060.0,4860.0,46763,46763,38.0,82.0,0.0,0,0,751.6,0.0,0.1299999999999999,20.0
6434,6434,6434,6434,2019-09-29 12:41:00+00:00,241,140.0,0.0,5340.0,6060.0,46764,46764,38.0,85.0,3.0,M,m,751.6,0.0,0.1299999999999999,23.0
6435,6435,6435,6435,2019-09-29 14:10:00+00:00,235,130.0,0.0,5220.0,5340.0,46766,46766,37.0,78.0,3.0,M,m,752.4,0.0,0.1299999999999999,34.0
6436,6436,6436,6436,2019-09-29 15:37:00+00:00,231,135.0,0.0,5880.0,5220.0,46767,46767,36.0,72.0,8.0,260,m,753.5,0.0,0.1299999999999999,42.0
6437,6437,6437,6437,2019-09-29 17:15:00+00:00,227,150.0,0.0,5400.0,5880.0,46769,46769,31.0,72.0,6.0,250,20,755.3,0.0,0.1299999999999999,55.0
6438,6438,6438,6438,2019-10-01 12:43:00+00:00,196,120.0,0.0,5400.0,5460.0,46812,46812,33.0,69.0,5.0,M,m,759.6,0.0,0.0,22.0
6439,6439,6439,6439,2019-10-01 14:13:00+00:00,198,115.0,0.0,6060.0,5400.0,46814,46814,36.0,66.0,3.0,100,m,759.1,0.0,0.01,25.0
6440,6440,6440,6440,2019-10-02 10:18:00+00:00,226,150.0,0.0,5100.0,5880.0,46834,46834,29.0,71.0,11.0,270,21,762.0,0.0,0.06,30.0
6441,6441,6441,6441,2019-10-02 11:43:00+00:00,209,130.0,0.0,5760.0,5100.0,46835,46835,28.0,68.0,10.0,270,20,762.6,0.0,0.06,40.0
6442,6442,6442,6442,2019-10-03 09:52:00+00:00,193,140.0,0.0,4680.0,5460.0,46857,46857,33.0,66.0,6.0,120,m,765.2,0.0,0.0,23.0
6443,6443,6443,6443,2019-10-03 11:10:00+00:00,237,100.0,0.0,5580.0,4680.0,46859,46859,40.0,50.0,6.0,M,m,764.7,0.0,0.0,35.0
6444,6444,6444,6444,2019-10-04 10:21:00+00:00,219,140.0,0.0,5460.0,5940.0,46882,46882,37.0,72.0,10.0,280,25,759.9,0.0,0.0,22.0
6445,6445,6445,6445,2019-10-04 11:52:00+00:00,180,128.0,0.0,5280.0,5460.0,46883,46883,37.0,70.0,5.0,M,22,759.6,0.0,0.0,27.0
6446,6446,6446,6446,2019-10-04 13:20:00+00:00,216,114.0,0.0,5580.0,5280.0,46885,46885,31.0,100.0,0.0,0,m,760.2,0.02,0.04,27.0
6447,6447,6447,6447,2019-10-04 14:53:00+00:00,248,140.0,0.0,5760.0,5580.0,46886,46886,31.0,100.0,0.0,0,m,760.2,0.07,0.11,27.0
6448,6448,6448,6448,2019-10-05 09:40:00+00:00,228,130.0,0.0,5400.0,5220.0,46905,46905,28.0,74.0,3.0,M,m,766.3,0.0,0.01,28.0
6449,6449,6449,6449,2019-10-05 11:10:00+00:00,236,155.0,0.0,5640.0,5400.0,46907,46907,30.0,71.0,5.0,M,m,766.0,0.0,0.01,38.0
6450,6450,6450,6450,2019-10-05 12:44:00+00:00,242,150.0,0.0,6540.0,5640.0,46908,46908,31.0,75.0,7.0,M,m,766.0,0.0,0.01,45.0
6451,6451,6451,6451,2019-10-05 14:33:00+00:00,239,160.0,0.0,5340.0,6540.0,46910,46910,30.0,71.0,7.0,280,0,765.5,0.0,0.01,59.0
6452,6452,6452,6452,2019-10-06 10:54:00+00:00,222,145.0,0.0,6300.0,5400.0,46930,46930,32.0,64.0,6.0,190,m,771.1,0.0,0.0,28.0
6453,6453,6453,6453,2019-10-06 12:39:00+00:00,236,165.0,0.0,5520.0,6300.0,46932,46932,40.0,59.0,0.0,0,m,771.1,0.0,0.0,33.0
6454,6454,6454,6454,2019-10-06 14:11:00+00:00,249,140.0,0.0,5460.0,5520.0,46934,46934,38.0,57.0,6.0,M,0,771.1,0.0,0.0,46.0
6455,6455,6455,6455,2019-10-06 15:42:00+00:00,241,140.0,0.0,5280.0,5460.0,46935,46935,40.0,52.0,5.0,M,m,770.9,0.0,0.0,51.0
6456,6456,6456,6456,2019-10-07 11:36:00+00:00,194,145.0,0.0,6000.0,5400.0,46955,46955,45.0,35.0,5.0,M,m,766.6,0.0,0.0,8.0
6457,6457,6457,6457,2019-10-07 13:16:00+00:00,229,130.0,0.0,4920.0,6000.0,46957,46957,50.0,20.0,6.0,M,0,765.5,0.0,0.0,20.0
6458,6458,6458,6458,2019-10-07 14:38:00+00:00,225,125.0,0.0,5640.0,4920.0,46958,46958,51.0,21.0,5.0,M,m,764.4,0.0,0.0,25.0
6459,6459,6459,6459,2019-10-08 10:56:00+00:00,248,140.0,0.0,6000.0,5460.0,46979,46979,49.0,32.0,9.0,270,24,757.5,0.0,0.0,14.0
6460,6460,6460,6460,2019-10-08 12:36:00+00:00,216,130.0,0.0,4920.0,6000.0,46980,46980,51.0,30.0,8.0,270,26,757.2,0.0,0.0,22.0
6461,6461,6461,6461,2019-10-09 10:40:00+00:00,252,145.0,0.0,5700.0,5880.0,47002,47002,28.0,81.0,8.0,260,20,752.9,0.0,0.0999999999999999,57.0
6462,6462,6462,6462,2019-10-09 12:15:00+00:00,194,140.0,0.0,5580.0,5700.0,47004,47004,22.0,77.0,3.0,M,m,754.0,0.02,0.1299999999999999,65.0
6463,6463,6463,6463,2019-10-10 09:52:00+00:00,235,150.0,0.0,5580.0,5880.0,47025,47025,11.0,66.0,3.0,310,m,764.7,0.0,0.0,23.0
6464,6464,6464,6464,2019-10-10 11:25:00+00:00,238,137.0,1.0,5460.0,5580.0,47027,47027,14.0,63.0,3.0,M,m,765.0,0.0,0.0,26.0
6465,6465,6465,6465,2019-10-10 12:56:00+00:00,206,140.0,0.0,5700.0,5460.0,47029,47029,17.0,62.0,3.0,M,m,764.4,0.0,0.0,35.0
6466,6466,6466,6466,2019-10-10 14:31:00+00:00,235,137.0,1.0,5580.0,5700.0,47030,47030,18.0,59.0,6.0,320,0,764.7,0.0,0.0,41.0
6467,6467,6467,6467,2019-10-11 10:08:00+00:00,197,150.0,0.0,5940.0,5820.0,47050,47050,23.0,63.0,3.0,M,m,768.7,0.0,0.0,22.0
6468,6468,6468,6468,2019-10-11 11:47:00+00:00,195,137.0,1.0,5820.0,5940.0,47051,47051,26.0,57.0,6.0,M,0,768.5,0.0,0.0,28.0
6469,6469,6469,6469,2019-10-11 13:24:00+00:00,206,137.0,0.0,5340.0,5820.0,47053,47053,32.0,51.0,5.0,M,m,767.7,0.0,0.0,38.0
6470,6470,6470,6470,2019-10-11 14:53:00+00:00,211,138.0,0.0,5580.0,5340.0,47054,47054,33.0,49.0,5.0,M,m,767.1,0.0,0.0,43.0
6471,6471,6471,6471,2019-10-12 09:29:00+00:00,215,134.0,0.0,5460.0,5640.0,47073,47073,26.0,84.0,0.0,0,m,764.4,0.0,0.0,15.0
6472,6472,6472,6472,2019-10-12 11:00:00+00:00,226,144.0,0.0,5760.0,5460.0,47075,47075,34.0,51.0,3.0,M,m,763.9,0.0,0.0,18.0
6473,6473,6473,6473,2019-10-12 12:36:00+00:00,249,150.0,0.0,5580.0,5760.0,47076,47076,37.0,49.0,3.0,M,m,763.6,0.0,0.0,21.0
6474,6474,6474,6474,2019-10-12 14:09:00+00:00,211,160.0,0.0,5580.0,5580.0,47078,47078,40.0,44.0,3.0,M,m,762.8,0.0,0.0,24.0
6475,6475,6475,6475,2019-10-13 10:27:00+00:00,193,137.0,1.0,5640.0,5160.0,47098,47098,39.0,44.0,5.0,110,m,762.0,0.0,0.0,23.0
6476,6476,6476,6476,2019-10-13 12:01:00+00:00,236,140.0,0.0,5040.0,5640.0,47100,47100,44.0,33.0,5.0,M,m,761.5,0.0,0.0,31.0
6477,6477,6477,6477,2019-10-13 13:25:00+00:00,229,130.0,0.0,5340.0,5040.0,47101,47101,49.0,23.0,7.0,230,0,760.7,0.0,0.0,38.0
6478,6478,6478,6478,2019-10-13 14:54:00+00:00,235,135.0,0.0,5700.0,5340.0,47102,47102,50.0,18.0,7.0,M,m,760.4,0.0,0.0,45.0
6479,6479,6479,6479,2019-10-14 11:10:00+00:00,235,132.0,0.0,5220.0,5520.0,47123,47123,43.0,36.0,9.0,260,23,759.9,0.0,0.0,25.0
6480,6480,6480,6480,2019-10-14 12:37:00+00:00,219,120.0,0.0,5640.0,5220.0,47124,47124,45.0,31.0,14.0,270,26,760.2,0.0,0.0,39.0
6481,6481,6481,6481,2019-10-14 14:11:00+00:00,206,160.0,0.0,6120.0,5640.0,47126,47126,46.0,32.0,7.0,M,26,760.4,0.0,0.0,54.0
6482,6482,6482,6482,2019-10-15 10:16:00+00:00,230,134.0,0.0,5580.0,5880.0,47146,47146,42.0,48.0,5.0,M,m,767.7,0.0,0.0,10.0
6483,6483,6483,6483,2019-10-15 11:49:00+00:00,209,140.0,0.0,5700.0,5580.0,47147,47147,44.0,51.0,5.0,M,m,767.4,0.0,0.0,15.0
6484,6484,6484,6484,2019-10-16 10:22:00+00:00,241,140.0,0.0,5760.0,5580.0,47170,47170,45.0,45.0,0.0,0,0,766.6,0.0,0.0,9.0
6485,6485,6485,6485,2019-10-16 11:58:00+00:00,219,155.0,0.0,5160.0,5760.0,47172,47172,54.0,19.0,7.0,M,0,765.2,0.0,0.0,16.0
6486,6486,6486,6486,2019-10-16 13:24:00+00:00,237,130.0,0.0,6180.0,5160.0,47173,47173,56.0,19.0,7.0,M,m,765.0,0.0,0.0,23.0
6487,6487,6487,6487,2019-10-17 09:44:00+00:00,229,160.0,0.0,5760.0,5820.0,47193,47193,42.0,44.0,0.0,0,m,754.5,0.0,0.0,22.0
6488,6488,6488,6488,2019-10-18 09:38:00+00:00,198,160.0,0.0,5280.0,6060.0,47217,47217,27.0,74.0,0.0,0,m,756.1,0.0,0.0,35.0
6489,6489,6489,6489,2019-10-18 11:06:00+00:00,224,140.0,0.0,5340.0,5280.0,47219,47219,31.0,61.0,7.0,M,0,756.1,0.0,0.0,48.0
6490,6490,6490,6490,2019-10-18 12:35:00+00:00,234,135.0,0.0,6180.0,5340.0,47220,47220,32.0,59.0,6.0,M,18,755.9,0.0,0.0,54.0
6491,6491,6491,6491,2019-10-18 14:18:00+00:00,213,150.0,0.0,5820.0,6180.0,47222,47222,34.0,61.0,7.0,260,0,755.6,0.0,0.0,69.0
6492,6492,6492,6492,2019-10-19 10:56:00+00:00,214,140.0,0.0,5160.0,6540.0,47243,47243,29.0,78.0,3.0,M,m,754.3,0.0,0.0,34.0
6493,6493,6493,6493,2019-10-19 12:22:00+00:00,220,135.0,0.0,6180.0,5160.0,47244,47244,30.0,74.0,7.0,M,m,752.7,0.0,0.0,41.0
6494,6494,6494,6494,2019-10-20 10:14:00+00:00,237,130.0,0.0,5340.0,5340.0,47266,47266,26.0,80.0,7.0,M,m,758.0,0.0,0.03,77.0
6495,6495,6495,6495,2019-10-20 11:43:00+00:00,222,140.0,0.0,6600.0,5340.0,47267,47267,27.0,81.0,3.0,M,m,758.3,0.0,0.03,80.0
6496,6496,6496,6496,2019-10-20 13:33:00+00:00,195,140.0,0.0,5040.0,6600.0,47269,47269,29.0,74.0,8.0,270,m,758.8,0.02,0.05,91.0
6497,6497,6497,6497,2019-10-20 14:57:00+00:00,244,145.0,0.0,5460.0,5040.0,47271,47271,27.0,71.0,9.0,270,21,759.6,0.0,0.06,106.0
6498,6498,6498,6498,2019-10-21 10:58:00+00:00,221,150.0,0.0,5640.0,5580.0,47291,47291,28.0,81.0,8.0,270,16,762.0,0.01,0.03,30.0
6499,6499,6499,6499,2019-10-21 12:32:00+00:00,241,150.0,0.0,5940.0,5640.0,47292,47292,29.0,78.0,8.0,270,m,762.0,0.01,0.04,38.0
6500,6500,6500,6500,2019-10-21 14:11:00+00:00,225,135.0,0.0,5640.0,5940.0,47294,47294,30.0,71.0,7.0,M,21,762.6,0.0,0.05,54.0
6501,6501,6501,6501,2019-10-22 11:50:00+00:00,229,130.0,0.0,5820.0,5340.0,47315,47315,32.0,86.0,7.0,M,m,763.9,0.02,0.04,31.0
6502,6502,6502,6502,2019-10-22 13:27:00+00:00,219,150.0,0.0,4620.0,5820.0,47317,47317,36.0,78.0,5.0,M,m,763.4,0.0,0.05,42.0
6503,6503,6503,6503,2019-10-22 14:44:00+00:00,221,150.0,0.0,6660.0,4620.0,47318,47318,35.0,81.0,6.0,M,18,762.8,0.0,0.05,48.0
6504,6504,6504,6504,2019-10-22 16:35:00+00:00,234,170.0,0.0,4980.0,6660.0,47320,47320,34.0,85.0,6.0,M,m,762.3,0.01,0.06,57.0
6505,6505,6505,6505,2019-10-23 11:02:00+00:00,235,150.0,0.0,5640.0,5820.0,47339,47339,26.0,62.0,7.0,350,m,765.8,0.0,0.01,69.0
6506,6506,6506,6506,2019-10-23 12:36:00+00:00,231,140.0,0.0,5040.0,5640.0,47340,47340,28.0,62.0,5.0,M,m,765.8,0.0,0.01,74.0
6507,6507,6507,6507,2019-10-23 14:00:00+00:00,254,140.0,0.0,6120.0,5040.0,47342,47342,27.0,74.0,3.0,M,m,766.3,0.01,0.03,80.0
6508,6508,6508,6508,2019-10-25 11:08:00+00:00,247,150.0,0.0,5460.0,5580.0,47387,47387,38.0,54.0,5.0,M,m,769.5,0.0,0.0,25.0
6509,6509,6509,6509,2019-10-25 12:39:00+00:00,241,135.0,0.0,5940.0,5460.0,47388,47388,41.0,56.0,0.0,0,m,768.5,0.01,0.01,25.0
6510,6510,6510,6510,2019-10-25 14:18:00+00:00,220,132.0,0.0,5640.0,5940.0,47390,47390,44.0,47.0,3.0,M,m,766.8,0.0,0.01,31.0
6511,6511,6511,6511,2019-10-26 10:43:00+00:00,224,130.0,0.0,5820.0,5760.0,47410,47410,24.0,87.0,0.0,0,m,756.1,0.03,0.1,49.0
6512,6512,6512,6512,2019-10-27 10:09:00+00:00,247,135.0,0.0,5460.0,5220.0,47434,47434,8.0,51.0,7.0,M,0,762.3,0.0,0.0,43.0
6513,6513,6513,6513,2019-10-27 11:40:00+00:00,211,137.0,1.0,5880.0,5460.0,47435,47435,10.0,55.0,3.0,M,m,762.0,0.0,0.0,46.0
6514,6514,6514,6514,2019-10-27 13:18:00+00:00,234,130.0,0.0,4920.0,5880.0,47437,47437,13.0,47.0,6.0,M,0,761.0,0.0,0.0,60.0
6515,6515,6515,6515,2019-10-27 14:40:00+00:00,256,130.0,0.0,6240.0,4920.0,47438,47438,13.0,52.0,8.0,350,0,760.7,0.0,0.0,68.0
6516,6516,6516,6516,2019-10-28 11:19:00+00:00,130,150.0,0.0,3300.0,6300.0,47459,47459,10.0,78.0,7.0,M,m,755.9,0.02,0.05,26.0
6517,6517,6517,6517,2019-10-28 12:14:00+00:00,255,140.0,0.0,6300.0,3300.0,47460,47460,11.0,85.0,5.0,M,m,755.3,0.01,0.06,31.0
6518,6518,6518,6518,2019-10-28 13:59:00+00:00,236,145.0,0.0,5520.0,6300.0,47462,47462,12.0,72.0,3.0,M,m,754.3,0.01,0.08,39.0
6519,6519,6519,6519,2019-10-29 10:03:00+00:00,259,130.0,0.0,5400.0,5520.0,47482,47482,3.0,60.0,3.0,M,m,760.4,0.0,0.03,53.0
6520,6520,6520,6520,2019-10-29 11:33:00+00:00,249,150.0,0.0,5880.0,5400.0,47483,47483,5.0,56.0,3.0,M,m,760.7,0.0,0.03,56.0
6521,6521,6521,6521,2019-10-29 13:11:00+00:00,239,140.0,0.0,5940.0,5880.0,47485,47485,8.0,43.0,3.0,M,m,760.4,0.0,0.03,62.0
6522,6522,6522,6522,2019-10-31 10:12:00+00:00,255,140.0,0.0,5520.0,5460.0,47530,47530,16.0,57.0,3.0,M,m,767.4,0.0,0.0,18.0
6523,6523,6523,6523,2019-10-31 11:44:00+00:00,147,135.0,0.0,4080.0,5520.0,47531,47531,20.0,47.0,3.0,M,m,766.6,0.0,0.0,21.0
6524,6524,6524,6524,2019-10-31 12:52:00+00:00,228,140.0,0.0,6420.0,4080.0,47532,47532,22.0,39.0,3.0,M,m,766.0,0.0,0.0,24.0
6525,6525,6525,6525,2019-10-31 14:39:00+00:00,200,160.0,0.0,5520.0,6420.0,47534,47534,21.0,37.0,3.0,M,m,765.5,0.0,0.0,33.0
6526,6526,6526,6526,2019-11-02 11:32:00+00:00,245,155.0,0.0,5700.0,5100.0,47579,47579,26.0,63.0,0.0,0,0,769.0,0.0,0.0,18.0
6527,6527,6527,6527,2019-11-02 13:07:00+00:00,209,135.0,0.0,5220.0,5700.0,47581,47581,35.0,43.0,3.0,M,m,767.1,0.0,0.0,21.0
6528,6528,6528,6528,2019-11-02 14:34:00+00:00,214,135.0,0.0,5580.0,5220.0,47582,47582,36.0,42.0,7.0,M,16,766.8,0.0,0.0,28.0
6529,6529,6529,6529,2019-11-03 10:02:00+00:00,238,150.0,0.0,4920.0,6360.0,47602,47602,30.0,50.0,0.0,0,m,763.1,0.0,0.0,9.0
6530,6530,6530,6530,2019-11-03 11:24:00+00:00,212,135.0,0.0,5760.0,4920.0,47603,47603,32.0,47.0,3.0,M,m,762.8,0.0,0.0,12.0
6531,6531,6531,6531,2019-11-03 13:00:00+00:00,224,140.0,0.0,5580.0,5760.0,47605,47605,37.0,45.0,11.0,280,24,761.5,0.0,0.0,29.0
6532,6532,6532,6532,2019-11-03 14:33:00+00:00,234,150.0,0.0,5820.0,5580.0,47606,47606,36.0,48.0,8.0,270,0,761.5,0.0,0.0,37.0
6533,6533,6533,6533,2019-12-15 11:01:00+00:00,230,161.0,0.0,5400.0,6360.0,48611,48611,14.0,80.0,0.0,0,0,754.3,0.0,0.0,3.0
6534,6534,6534,6534,2019-12-15 12:31:00+00:00,247,135.0,0.0,5760.0,5400.0,48612,48612,15.0,67.0,0.0,0,0,754.0,0.0,0.0,3.0
6535,6535,6535,6535,2019-12-15 14:07:00+00:00,251,134.0,0.0,5400.0,5760.0,48614,48614,15.0,70.0,5.0,M,m,754.0,0.0,0.0,15.0
6536,6536,6536,6536,2019-12-16 10:38:00+00:00,236,141.0,0.0,5700.0,5580.0,48634,48634,9.0,78.0,0.0,0,0,763.6,0.0,0.0,17.0
6537,6537,6537,6537,2019-12-16 12:13:00+00:00,221,140.0,0.0,6000.0,5700.0,48636,48636,10.0,72.0,7.0,M,0,763.6,0.0,0.0,27.0
6538,6538,6538,6538,2019-12-16 13:53:00+00:00,225,139.0,0.0,5640.0,6000.0,48637,48637,10.0,72.0,7.0,280,0,764.4,0.0,0.0,34.0
6539,6539,6539,6539,2019-12-17 10:12:00+00:00,220,130.0,0.0,5580.0,5460.0,48658,48658,7.0,85.0,0.0,0,0,770.3,0.0,0.0,6.0
6540,6540,6540,6540,2019-12-17 11:45:00+00:00,232,140.0,0.0,5640.0,5580.0,48659,48659,10.0,80.0,0.0,0,0,770.3,0.0,0.0,6.0
6541,6541,6541,6541,2019-12-17 13:19:00+00:00,235,140.0,0.0,5580.0,5640.0,48661,48661,15.0,79.0,0.0,M,m,769.0,0.0,0.0,6.0
6542,6542,6542,6542,2019-12-17 14:52:00+00:00,206,140.0,0.0,5940.0,5580.0,48662,48662,16.0,77.0,0.0,0,0,768.5,0.0,0.0,6.0
6543,6543,6543,6543,2019-12-18 09:37:00+00:00,201,137.0,1.0,5220.0,5460.0,48681,48681,-3.0,84.0,0.0,0,0,763.9,0.0,0.0,22.0
6544,6544,6544,6544,2019-12-18 11:04:00+00:00,238,137.0,1.0,6060.0,5220.0,48683,48683,15.0,80.0,0.0,0,0,763.6,0.0,0.0,22.0
6545,6545,6545,6545,2019-12-18 12:45:00+00:00,240,150.0,0.0,5100.0,6060.0,48684,48684,18.0,73.0,0.0,0,0,762.8,0.0,0.0,22.0
6546,6546,6546,6546,2019-12-18 14:10:00+00:00,254,135.0,0.0,5460.0,5100.0,48686,48686,24.0,62.0,0.0,0,0,761.0,0.0,0.0,22.0
6547,6547,6547,6547,2019-12-19 10:39:00+00:00,227,141.0,0.0,6000.0,5160.0,48706,48706,16.0,85.0,0.0,0,0,760.4,0.0,0.0,15.0
6548,6548,6548,6548,2019-12-19 12:19:00+00:00,250,145.0,0.0,5220.0,6000.0,48708,48708,22.0,71.0,5.0,M,m,760.4,0.0,0.0,25.0
6549,6549,6549,6549,2019-12-19 13:46:00+00:00,247,125.0,0.0,6060.0,5220.0,48709,48709,21.0,79.0,3.0,M,m,760.2,0.0,0.0,28.0
6550,6550,6550,6550,2019-12-19 15:27:00+00:00,208,134.0,0.0,5340.0,6060.0,48711,48711,23.0,73.0,3.0,M,m,760.7,0.0,0.01,31.0
6551,6551,6551,6551,2019-12-20 10:06:00+00:00,223,130.0,0.0,5220.0,5820.0,48730,48730,25.0,86.0,5.0,M,m,766.8,0.0,0.0,8.0
6552,6552,6552,6552,2019-12-20 11:33:00+00:00,232,130.0,0.0,5400.0,5220.0,48731,48731,26.0,84.0,3.0,M,m,766.8,0.0,0.0,11.0
6553,6553,6553,6553,2019-12-20 13:03:00+00:00,221,125.0,0.0,5100.0,5400.0,48733,48733,27.0,81.0,6.0,M,m,766.6,0.0,0.0,20.0
6554,6554,6554,6554,2019-12-20 14:28:00+00:00,265,140.0,0.0,6000.0,5100.0,48734,48734,27.0,85.0,6.0,260,0,766.8,0.0,0.0,26.0
6555,6555,6555,6555,2019-12-21 10:18:00+00:00,238,130.0,0.0,6840.0,4980.0,48754,48754,18.0,100.0,0.0,0,0,766.0,0.0,0.0,9.0
6556,6556,6556,6556,2019-12-21 12:12:00+00:00,218,170.0,0.0,5520.0,6840.0,48756,48756,30.0,65.0,0.0,0,m,764.7,0.0,0.0,9.0
6557,6557,6557,6557,2019-12-21 13:44:00+00:00,235,160.0,0.0,5700.0,5520.0,48757,48757,36.0,47.0,5.0,M,m,763.9,0.0,0.0,14.0
6558,6558,6558,6558,2019-12-22 11:19:00+00:00,250,134.0,0.0,5580.0,5700.0,48779,48779,25.0,88.0,0.0,0,0,762.3,0.0,0.0,15.0
6559,6559,6559,6559,2019-12-22 12:52:00+00:00,225,150.0,0.0,6060.0,5580.0,48780,48780,31.0,72.0,0.0,0,m,761.5,0.0,0.0,15.0
6560,6560,6560,6560,2019-12-22 14:33:00+00:00,224,160.0,0.0,5940.0,6060.0,48782,48782,36.0,37.0,0.0,0,0,760.2,0.0,0.0,15.0
6561,6561,6561,6561,2019-12-23 11:05:00+00:00,235,140.0,0.0,5460.0,5700.0,48803,48803,24.0,88.0,0.0,0,0,759.4,0.0,0.0,15.0
6562,6562,6562,6562,2019-12-23 12:36:00+00:00,237,132.0,0.0,5520.0,5460.0,48804,48804,31.0,60.0,0.0,0,m,758.3,0.0,0.0,15.0
6563,6563,6563,6563,2019-12-23 14:08:00+00:00,225,137.0,1.0,5460.0,5520.0,48806,48806,37.0,35.0,0.0,M,m,757.5,0.0,0.0,15.0
6564,6564,6564,6564,2019-12-24 10:20:00+00:00,239,140.0,0.0,5520.0,6060.0,48826,48826,28.0,92.0,5.0,M,m,752.4,0.01,0.09,5.0
6565,6565,6565,6565,2019-12-24 11:52:00+00:00,228,145.0,0.0,5880.0,5520.0,48827,48827,29.0,88.0,0.0,0,m,752.4,0.0,0.09,5.0
6566,6566,6566,6566,2019-12-24 13:30:00+00:00,226,170.0,0.0,5520.0,5880.0,48829,48829,30.0,81.0,5.0,M,m,751.1,0.0,0.0999999999999999,13.0
6567,6567,6567,6567,2019-12-24 15:02:00+00:00,237,135.0,0.0,6180.0,5520.0,48831,48831,28.0,88.0,3.0,M,m,751.3,0.04,0.16,19.0
6568,6568,6568,6568,2019-12-25 10:04:00+00:00,247,168.0,0.0,5760.0,5880.0,48850,48850,19.0,93.0,0.0,0,0,752.4,0.0,0.0,3.0
6569,6569,6569,6569,2019-12-25 11:40:00+00:00,224,150.0,0.0,5700.0,5760.0,48851,48851,22.0,88.0,0.0,0,0,752.7,0.0,0.0,3.0
6570,6570,6570,6570,2019-12-25 13:15:00+00:00,246,140.0,0.0,5700.0,5700.0,48853,48853,25.0,68.0,0.0,0,0,752.4,0.0,0.0,3.0
6571,6571,6571,6571,2019-12-26 11:00:00+00:00,205,137.0,1.0,5760.0,5700.0,48875,48875,15.0,83.0,0.0,0,0,758.8,0.0,0.0,3.0
6572,6572,6572,6572,2019-12-26 12:36:00+00:00,259,137.0,1.0,5640.0,5760.0,48876,48876,17.0,73.0,0.0,0,0,758.6,0.0,0.0,3.0
6573,6573,6573,6573,2019-12-26 14:10:00+00:00,235,170.0,0.0,6000.0,5640.0,48878,48878,19.0,67.0,3.0,M,m,757.7,0.0,0.0,9.0
6574,6574,6574,6574,2019-12-27 10:09:00+00:00,242,134.0,0.0,5220.0,5640.0,48898,48898,11.0,88.0,3.0,70,m,757.5,0.0,0.0,3.0
6575,6575,6575,6575,2019-12-27 11:36:00+00:00,250,140.0,0.0,5460.0,5220.0,48899,48899,10.0,87.0,3.0,M,m,756.9,0.0,0.0,6.0
6576,6576,6576,6576,2019-12-27 13:07:00+00:00,248,161.0,0.0,5340.0,5460.0,48901,48901,13.0,84.0,3.0,80,m,755.1,0.0,0.0,9.0
6577,6577,6577,6577,2019-12-28 10:58:00+00:00,217,135.0,0.0,5820.0,5760.0,48923,48923,14.0,67.0,5.0,320,m,758.3,0.0,0.0,16.0
6578,6578,6578,6578,2019-12-28 12:35:00+00:00,215,145.0,0.0,6000.0,5820.0,48924,48924,15.0,62.0,6.0,M,0,757.7,0.0,0.0,22.0
6579,6579,6579,6579,2019-12-28 14:15:00+00:00,213,150.0,0.0,5040.0,6000.0,48926,48926,15.0,67.0,6.0,310,0,756.9,0.0,0.0,34.0
6580,6580,6580,6580,2019-12-28 15:39:00+00:00,236,132.0,0.0,5880.0,5040.0,48927,48927,15.0,67.0,0.0,0,0,757.2,0.0,0.0,34.0
6581,6581,6581,6581,2019-12-29 12:26:00+00:00,254,137.0,1.0,6360.0,5700.0,48948,48948,6.0,78.0,0.0,0,0,758.6,0.0,0.0,3.0
6582,6582,6582,6582,2019-12-29 14:12:00+00:00,227,134.0,0.0,5340.0,6360.0,48950,48950,9.0,79.0,0.0,0,0,758.0,0.0,0.0,3.0
6583,6583,6583,6583,2019-12-29 15:41:00+00:00,236,140.0,0.0,5580.0,5340.0,48951,48951,9.0,78.0,0.0,0,0,758.0,0.0,0.0,3.0
6584,6584,6584,6584,2019-12-30 10:21:00+00:00,217,137.0,1.0,6060.0,5700.0,48970,48970,-4.0,92.0,0.0,0,0,763.9,0.0,0.0,6.0
