,datetime,duration_seconds,time_to_next_eruption,time_since_last_eruption
623,2014-07-11 14:38:00+00:00,247,6300.0,6060.0
624,2014-07-11 16:23:00+00:00,243,5340.0,6300.0
625,2014-07-11 17:52:00+00:00,241,5520.0,5340.0
628,2014-07-12 08:49:00+00:00,211,5580.0,5520.0
629,2014-07-12 10:22:00+00:00,233,5640.0,5580.0
630,2014-07-12 11:56:00+00:00,204,5880.0,5640.0
631,2014-07-12 13:34:00+00:00,231,5400.0,5880.0
632,2014-07-12 15:04:00+00:00,247,5820.0,5400.0
633,2014-07-12 16:41:00+00:00,220,5340.0,5820.0
634,2014-07-12 18:10:00+00:00,239,6000.0,5340.0
637,2014-07-13 10:07:00+00:00,211,5700.0,5280.0
638,2014-07-13 11:42:00+00:00,234,4980.0,5700.0
639,2014-07-13 13:05:00+00:00,267,6240.0,4980.0
640,2014-07-13 14:49:00+00:00,233,6420.0,6240.0
641,2014-07-13 16:36:00+00:00,226,5580.0,6420.0
642,2014-07-13 18:09:00+00:00,121,4260.0,5580.0
645,2014-07-14 08:52:00+00:00,226,5820.0,5760.0
646,2014-07-14 10:29:00+00:00,213,5340.0,5820.0
647,2014-07-14 11:58:00+00:00,225,5520.0,5340.0
648,2014-07-14 13:30:00+00:00,217,5700.0,5520.0
649,2014-07-14 15:05:00+00:00,207,6120.0,5700.0
650,2014-07-14 16:47:00+00:00,113,3480.0,6120.0
651,2014-07-14 17:45:00+00:00,253,6060.0,3480.0
657,2014-07-15 14:42:00+00:00,114,4200.0,5520.0
658,2014-07-15 15:52:00+00:00,245,6120.0,4200.0
659,2014-07-15 17:34:00+00:00,242,5520.0,6120.0
662,2014-07-16 08:48:00+00:00,113,4560.0,5520.0
663,2014-07-16 10:04:00+00:00,265,6300.0,4560.0
664,2014-07-16 11:49:00+00:00,242,5220.0,6300.0
665,2014-07-16 13:16:00+00:00,220,5220.0,5220.0
666,2014-07-16 14:43:00+00:00,247,6480.0,5220.0
667,2014-07-16 16:31:00+00:00,232,5580.0,6480.0
668,2014-07-16 18:04:00+00:00,255,5040.0,5580.0
671,2014-07-17 08:45:00+00:00,225,6420.0,3720.0
672,2014-07-17 10:32:00+00:00,216,5220.0,6420.0
673,2014-07-17 11:59:00+00:00,233,6180.0,5220.0
674,2014-07-17 13:42:00+00:00,260,6000.0,6180.0
675,2014-07-17 15:22:00+00:00,225,5520.0,6000.0
676,2014-07-17 16:54:00+00:00,257,5700.0,5520.0
677,2014-07-17 18:29:00+00:00,238,6180.0,5700.0
680,2014-07-18 08:05:00+00:00,249,5940.0,4140.0
681,2014-07-18 09:44:00+00:00,233,5580.0,5940.0
682,2014-07-18 11:17:00+00:00,244,5220.0,5580.0
683,2014-07-18 12:44:00+00:00,236,5400.0,5220.0
684,2014-07-18 14:14:00+00:00,228,5700.0,5400.0
685,2014-07-18 15:49:00+00:00,265,6120.0,5700.0
686,2014-07-18 17:31:00+00:00,227,6000.0,6120.0
689,2014-07-19 08:52:00+00:00,258,6060.0,4020.0
690,2014-07-19 10:33:00+00:00,246,5700.0,6060.0
691,2014-07-19 12:08:00+00:00,237,5640.0,5700.0
692,2014-07-19 13:42:00+00:00,244,5340.0,5640.0
693,2014-07-19 15:11:00+00:00,226,5760.0,5340.0
694,2014-07-19 16:47:00+00:00,132,3780.0,5760.0
695,2014-07-19 17:50:00+00:00,230,6360.0,3780.0
698,2014-07-20 09:28:00+00:00,256,5220.0,5520.0
699,2014-07-20 10:55:00+00:00,223,5520.0,5220.0
700,2014-07-20 12:27:00+00:00,105,4320.0,5520.0
701,2014-07-20 13:39:00+00:00,280,6000.0,4320.0
702,2014-07-20 15:19:00+00:00,215,5880.0,6000.0
703,2014-07-20 16:57:00+00:00,222,5100.0,5880.0
704,2014-07-20 18:22:00+00:00,252,5820.0,5100.0
707,2014-07-21 09:56:00+00:00,258,5640.0,5700.0
708,2014-07-21 11:30:00+00:00,200,5640.0,5640.0
709,2014-07-21 13:04:00+00:00,118,4380.0,5640.0
710,2014-07-21 14:17:00+00:00,266,5940.0,4380.0
711,2014-07-21 15:56:00+00:00,214,6360.0,5940.0
712,2014-07-21 17:42:00+00:00,252,6720.0,6360.0
715,2014-07-22 09:19:00+00:00,203,6300.0,5100.0
716,2014-07-22 11:04:00+00:00,255,6360.0,6300.0
717,2014-07-22 12:50:00+00:00,245,6180.0,6360.0
718,2014-07-22 14:33:00+00:00,257,5400.0,6180.0
719,2014-07-22 16:03:00+00:00,148,4440.0,5400.0
720,2014-07-22 17:17:00+00:00,250,6420.0,4440.0
721,2014-07-22 19:04:00+00:00,119,3480.0,6420.0
724,2014-07-23 10:51:00+00:00,241,6000.0,5220.0
725,2014-07-23 12:31:00+00:00,243,5880.0,6000.0
726,2014-07-23 14:09:00+00:00,130,4680.0,5880.0
727,2014-07-23 15:27:00+00:00,243,5760.0,4680.0
728,2014-07-23 17:03:00+00:00,126,4800.0,5760.0
731,2014-07-24 09:03:00+00:00,242,5100.0,5940.0
732,2014-07-24 10:28:00+00:00,232,6480.0,5100.0
733,2014-07-24 12:16:00+00:00,240,5460.0,6480.0
734,2014-07-24 13:47:00+00:00,114,3960.0,5460.0
735,2014-07-24 14:53:00+00:00,256,6120.0,3960.0
736,2014-07-24 16:35:00+00:00,238,6420.0,6120.0
737,2014-07-24 18:22:00+00:00,252,5340.0,6420.0
740,2014-07-25 09:58:00+00:00,237,5460.0,5820.0
741,2014-07-25 11:29:00+00:00,252,5760.0,5460.0
742,2014-07-25 13:05:00+00:00,266,5700.0,5760.0
743,2014-07-25 14:40:00+00:00,249,5880.0,5700.0
744,2014-07-25 16:18:00+00:00,245,5940.0,5880.0
745,2014-07-25 17:57:00+00:00,227,5340.0,5940.0
748,2014-07-26 09:21:00+00:00,105,4440.0,5280.0
749,2014-07-26 10:35:00+00:00,232,5340.0,4440.0
750,2014-07-26 12:04:00+00:00,219,5340.0,5340.0
751,2014-07-26 13:33:00+00:00,119,4140.0,5340.0
752,2014-07-26 14:42:00+00:00,271,6540.0,4140.0
753,2014-07-26 16:31:00+00:00,141,4080.0,6540.0
754,2014-07-26 17:39:00+00:00,246,6660.0,4080.0
757,2014-07-27 08:21:00+00:00,238,5760.0,4380.0
758,2014-07-27 09:57:00+00:00,212,5460.0,5760.0
759,2014-07-27 11:28:00+00:00,225,5340.0,5460.0
760,2014-07-27 12:57:00+00:00,209,5880.0,5340.0
761,2014-07-27 14:35:00+00:00,230,5040.0,5880.0
762,2014-07-27 15:59:00+00:00,260,6000.0,5040.0
763,2014-07-27 17:39:00+00:00,220,5580.0,6000.0
766,2014-07-28 09:18:00+00:00,213,6060.0,5280.0
767,2014-07-28 10:59:00+00:00,234,5340.0,6060.0
768,2014-07-28 12:28:00+00:00,253,5880.0,5340.0
769,2014-07-28 14:06:00+00:00,256,5880.0,5880.0
770,2014-07-28 15:44:00+00:00,259,5460.0,5880.0
771,2014-07-28 17:15:00+00:00,119,4200.0,5460.0
772,2014-07-28 18:25:00+00:00,264,6540.0,4200.0
775,2014-07-29 09:38:00+00:00,127,4080.0,5340.0
776,2014-07-29 10:46:00+00:00,282,6480.0,4080.0
777,2014-07-29 12:34:00+00:00,242,5760.0,6480.0
778,2014-07-29 14:10:00+00:00,244,5700.0,5760.0
779,2014-07-29 15:45:00+00:00,234,5580.0,5700.0
780,2014-07-29 17:18:00+00:00,243,5400.0,5580.0
781,2014-07-29 18:48:00+00:00,128,4380.0,5400.0
784,2014-07-30 09:42:00+00:00,124,4020.0,5160.0
785,2014-07-30 10:49:00+00:00,264,5880.0,4020.0
786,2014-07-30 12:27:00+00:00,250,5520.0,5880.0
787,2014-07-30 13:59:00+00:00,239,5460.0,5520.0
788,2014-07-30 15:30:00+00:00,230,5340.0,5460.0
789,2014-07-30 16:59:00+00:00,227,6180.0,5340.0
792,2014-07-31 10:13:00+00:00,232,5460.0,6960.0
793,2014-07-31 11:44:00+00:00,236,5160.0,5460.0
794,2014-07-31 13:10:00+00:00,245,6000.0,5160.0
795,2014-07-31 14:50:00+00:00,231,5700.0,6000.0
796,2014-07-31 16:25:00+00:00,126,3840.0,5700.0
797,2014-07-31 17:29:00+00:00,248,6000.0,3840.0
800,2014-08-01 08:57:00+00:00,149,4260.0,5460.0
801,2014-08-01 10:08:00+00:00,265,5820.0,4260.0
802,2014-08-01 11:45:00+00:00,219,5520.0,5820.0
803,2014-08-01 13:17:00+00:00,210,5640.0,5520.0
804,2014-08-01 14:51:00+00:00,231,5820.0,5640.0
805,2014-08-01 16:28:00+00:00,214,5760.0,5820.0
806,2014-08-01 18:04:00+00:00,110,3900.0,5760.0
809,2014-08-02 10:40:00+00:00,224,5880.0,6120.0
810,2014-08-02 12:18:00+00:00,274,5700.0,5880.0
811,2014-08-02 13:53:00+00:00,221,6060.0,5700.0
812,2014-08-02 15:34:00+00:00,238,5640.0,6060.0
813,2014-08-02 17:08:00+00:00,115,3660.0,5640.0
814,2014-08-02 18:09:00+00:00,276,6300.0,3660.0
817,2014-08-03 09:37:00+00:00,113,3960.0,6420.0
818,2014-08-03 10:43:00+00:00,231,5640.0,3960.0
819,2014-08-03 12:17:00+00:00,213,5520.0,5640.0
820,2014-08-03 13:49:00+00:00,233,5940.0,5520.0
821,2014-08-03 15:28:00+00:00,245,6120.0,5940.0
822,2014-08-03 17:10:00+00:00,238,5280.0,6120.0
823,2014-08-03 18:38:00+00:00,127,4440.0,5280.0
826,2014-08-04 08:35:00+00:00,243,5700.0,5520.0
827,2014-08-04 10:10:00+00:00,230,5580.0,5700.0
828,2014-08-04 11:43:00+00:00,230,5700.0,5580.0
829,2014-08-04 13:18:00+00:00,241,5460.0,5700.0
830,2014-08-04 14:49:00+00:00,249,6300.0,5460.0
831,2014-08-04 16:34:00+00:00,255,5880.0,6300.0
832,2014-08-04 18:12:00+00:00,233,4980.0,5880.0
835,2014-08-05 09:05:00+00:00,224,5460.0,6060.0
836,2014-08-05 10:36:00+00:00,247,5400.0,5460.0
837,2014-08-05 12:06:00+00:00,233,5640.0,5400.0
838,2014-08-05 13:40:00+00:00,255,5700.0,5640.0
839,2014-08-05 15:15:00+00:00,235,5280.0,5700.0
840,2014-08-05 16:43:00+00:00,241,5580.0,5280.0
841,2014-08-05 18:16:00+00:00,229,6000.0,5580.0
844,2014-08-06 09:34:00+00:00,232,5040.0,6060.0
845,2014-08-06 10:58:00+00:00,269,6180.0,5040.0
846,2014-08-06 12:41:00+00:00,232,6060.0,6180.0
847,2014-08-06 14:22:00+00:00,209,5760.0,6060.0
848,2014-08-06 15:58:00+00:00,225,5880.0,5760.0
849,2014-08-06 17:36:00+00:00,215,5280.0,5880.0
852,2014-08-07 09:21:00+00:00,129,3540.0,6180.0
853,2014-08-07 10:20:00+00:00,258,6780.0,3540.0
854,2014-08-07 12:13:00+00:00,103,3600.0,6780.0
855,2014-08-07 13:13:00+00:00,200,5760.0,3600.0
856,2014-08-07 14:49:00+00:00,142,3840.0,5760.0
857,2014-08-07 15:53:00+00:00,270,6000.0,3840.0
858,2014-08-07 17:33:00+00:00,237,5220.0,6000.0
861,2014-08-08 10:20:00+00:00,239,5760.0,5160.0
862,2014-08-08 11:56:00+00:00,257,6180.0,5760.0
863,2014-08-08 13:39:00+00:00,230,5340.0,6180.0
864,2014-08-08 15:08:00+00:00,259,5820.0,5340.0
865,2014-08-08 16:45:00+00:00,247,5580.0,5820.0
866,2014-08-08 18:18:00+00:00,237,6000.0,5580.0
869,2014-08-09 10:14:00+00:00,219,5340.0,5700.0
870,2014-08-09 11:43:00+00:00,228,5880.0,5340.0
871,2014-08-09 13:21:00+00:00,188,5460.0,5880.0
872,2014-08-09 14:52:00+00:00,100,4380.0,5460.0
873,2014-08-09 16:05:00+00:00,271,5940.0,4380.0
874,2014-08-09 17:44:00+00:00,122,4740.0,5940.0
877,2014-08-10 10:14:00+00:00,114,4200.0,5340.0
878,2014-08-10 11:24:00+00:00,250,6300.0,4200.0
879,2014-08-10 13:09:00+00:00,228,5580.0,6300.0
880,2014-08-10 14:42:00+00:00,265,5820.0,5580.0
881,2014-08-10 16:19:00+00:00,237,5940.0,5820.0
882,2014-08-10 17:58:00+00:00,251,5640.0,5940.0
886,2014-08-11 11:35:00+00:00,269,6060.0,3720.0
887,2014-08-11 13:16:00+00:00,222,5220.0,6060.0
888,2014-08-11 14:43:00+00:00,255,5460.0,5220.0
889,2014-08-11 16:14:00+00:00,228,5940.0,5460.0
890,2014-08-11 17:53:00+00:00,236,5100.0,5940.0
893,2014-08-12 10:18:00+00:00,234,5340.0,5460.0
894,2014-08-12 11:47:00+00:00,108,4500.0,5340.0
895,2014-08-12 13:02:00+00:00,255,6120.0,4500.0
896,2014-08-12 14:44:00+00:00,217,5880.0,6120.0
897,2014-08-12 16:22:00+00:00,229,5940.0,5880.0
898,2014-08-12 18:01:00+00:00,240,5640.0,5940.0
901,2014-08-13 09:17:00+00:00,258,5700.0,3840.0
902,2014-08-13 10:52:00+00:00,235,6180.0,5700.0
903,2014-08-13 12:35:00+00:00,221,5100.0,6180.0
904,2014-08-13 14:00:00+00:00,246,5820.0,5100.0
905,2014-08-13 15:37:00+00:00,237,5700.0,5820.0
906,2014-08-13 17:12:00+00:00,269,5520.0,5700.0
907,2014-08-13 18:44:00+00:00,243,5520.0,5520.0
910,2014-08-14 09:52:00+00:00,234,6120.0,5220.0
911,2014-08-14 11:34:00+00:00,238,6540.0,6120.0
912,2014-08-14 13:23:00+00:00,218,5640.0,6540.0
913,2014-08-14 14:57:00+00:00,247,6180.0,5640.0
914,2014-08-14 16:40:00+00:00,122,3780.0,6180.0
915,2014-08-14 17:43:00+00:00,255,6000.0,3780.0
918,2014-08-15 08:58:00+00:00,277,6240.0,3960.0
919,2014-08-15 10:42:00+00:00,253,5460.0,6240.0
920,2014-08-15 12:13:00+00:00,242,5700.0,5460.0
921,2014-08-15 13:48:00+00:00,220,5160.0,5700.0
925,2014-08-16 08:08:00+00:00,262,6060.0,3660.0
926,2014-08-16 09:49:00+00:00,113,3600.0,6060.0
927,2014-08-16 10:49:00+00:00,234,6120.0,3600.0
928,2014-08-16 12:31:00+00:00,248,5340.0,6120.0
929,2014-08-16 14:00:00+00:00,243,6060.0,5340.0
930,2014-08-16 15:41:00+00:00,232,5100.0,6060.0
931,2014-08-16 17:06:00+00:00,111,3840.0,5100.0
932,2014-08-16 18:10:00+00:00,247,6240.0,3840.0
935,2014-08-17 09:30:00+00:00,93,3360.0,6240.0
936,2014-08-17 10:26:00+00:00,260,6360.0,3360.0
937,2014-08-17 12:12:00+00:00,125,4680.0,6360.0
938,2014-08-17 13:30:00+00:00,260,5460.0,4680.0
939,2014-08-17 15:01:00+00:00,247,5940.0,5460.0
940,2014-08-17 16:40:00+00:00,233,5280.0,5940.0
941,2014-08-17 18:08:00+00:00,254,6000.0,5280.0
944,2014-08-18 09:18:00+00:00,224,5520.0,5220.0
945,2014-08-18 10:50:00+00:00,241,5940.0,5520.0
946,2014-08-18 12:29:00+00:00,264,5640.0,5940.0
947,2014-08-18 14:03:00+00:00,108,4200.0,5640.0
948,2014-08-18 15:13:00+00:00,239,5880.0,4200.0
949,2014-08-18 16:51:00+00:00,266,5880.0,5880.0
950,2014-08-18 18:29:00+00:00,233,5220.0,5880.0
953,2014-08-19 10:04:00+00:00,237,5880.0,5220.0
954,2014-08-19 11:42:00+00:00,218,6540.0,5880.0
955,2014-08-19 13:31:00+00:00,248,5700.0,6540.0
956,2014-08-19 15:06:00+00:00,236,5400.0,5700.0
957,2014-08-19 16:36:00+00:00,239,5280.0,5400.0
958,2014-08-19 18:04:00+00:00,134,3960.0,5280.0
961,2014-08-20 09:36:00+00:00,241,5340.0,5220.0
962,2014-08-20 11:05:00+00:00,117,3780.0,5340.0
963,2014-08-20 12:08:00+00:00,204,6000.0,3780.0
964,2014-08-20 13:48:00+00:00,190,6360.0,6000.0
965,2014-08-20 15:34:00+00:00,238,5520.0,6360.0
966,2014-08-20 17:06:00+00:00,244,5280.0,5520.0
967,2014-08-20 18:34:00+00:00,96,4440.0,5280.0
970,2014-08-21 08:56:00+00:00,250,5820.0,3720.0
971,2014-08-21 10:33:00+00:00,238,5520.0,5820.0
972,2014-08-21 12:05:00+00:00,235,5880.0,5520.0
973,2014-08-21 13:43:00+00:00,231,5460.0,5880.0
974,2014-08-21 15:14:00+00:00,125,3600.0,5460.0
975,2014-08-21 16:14:00+00:00,238,7140.0,3600.0
976,2014-08-21 18:13:00+00:00,228,4920.0,7140.0
979,2014-08-22 09:25:00+00:00,272,6240.0,4380.0
980,2014-08-22 11:09:00+00:00,230,6060.0,6240.0
981,2014-08-22 12:50:00+00:00,226,5760.0,6060.0
982,2014-08-22 14:26:00+00:00,255,5160.0,5760.0
983,2014-08-22 15:52:00+00:00,238,5700.0,5160.0
984,2014-08-22 17:27:00+00:00,232,6180.0,5700.0
987,2014-08-23 08:09:00+00:00,260,6480.0,3720.0
988,2014-08-23 09:57:00+00:00,121,3660.0,6480.0
989,2014-08-23 10:58:00+00:00,259,5880.0,3660.0
990,2014-08-23 12:36:00+00:00,116,4260.0,5880.0
991,2014-08-23 13:47:00+00:00,255,5820.0,4260.0
992,2014-08-23 15:24:00+00:00,102,4080.0,5820.0
993,2014-08-23 16:32:00+00:00,302,5460.0,4080.0
994,2014-08-23 18:03:00+00:00,198,5520.0,5460.0
997,2014-08-24 09:11:00+00:00,241,5760.0,6000.0
998,2014-08-24 10:47:00+00:00,237,5580.0,5760.0
999,2014-08-24 12:20:00+00:00,281,5580.0,5580.0
1000,2014-08-24 13:53:00+00:00,104,4560.0,5580.0
1001,2014-08-24 15:09:00+00:00,252,5940.0,4560.0
1002,2014-08-24 16:48:00+00:00,233,5880.0,5940.0
1003,2014-08-24 18:26:00+00:00,229,5280.0,5880.0
1006,2014-08-25 09:19:00+00:00,230,6180.0,4800.0
1007,2014-08-25 11:02:00+00:00,217,4980.0,6180.0
1010,2014-08-25 17:32:00+00:00,261,4860.0,6780.0
1013,2014-08-26 09:02:00+00:00,214,5520.0,5820.0
1014,2014-08-26 10:34:00+00:00,184,5220.0,5520.0
1015,2014-08-26 12:01:00+00:00,244,5220.0,5220.0
1016,2014-08-26 13:28:00+00:00,228,6180.0,5220.0
1017,2014-08-26 15:11:00+00:00,241,5460.0,6180.0
1018,2014-08-26 16:42:00+00:00,228,5760.0,5460.0
1019,2014-08-26 18:18:00+00:00,231,5400.0,5760.0
1022,2014-08-27 11:21:00+00:00,230,5760.0,5340.0
1023,2014-08-27 12:57:00+00:00,237,5040.0,5760.0
1024,2014-08-27 14:21:00+00:00,246,5940.0,5040.0
1025,2014-08-27 16:00:00+00:00,223,5040.0,5940.0
1026,2014-08-27 17:24:00+00:00,249,5700.0,5040.0
1029,2014-08-28 08:56:00+00:00,227,4860.0,5880.0
1030,2014-08-28 10:17:00+00:00,214,6240.0,4860.0
1031,2014-08-28 12:01:00+00:00,216,5160.0,6240.0
1032,2014-08-28 13:27:00+00:00,244,6060.0,5160.0
1033,2014-08-28 15:08:00+00:00,219,5520.0,6060.0
1034,2014-08-28 16:40:00+00:00,253,5760.0,5520.0
1035,2014-08-28 18:16:00+00:00,231,5520.0,5760.0
1038,2014-08-29 09:16:00+00:00,104,3900.0,6000.0
1039,2014-08-29 10:21:00+00:00,245,5820.0,3900.0
1040,2014-08-29 11:58:00+00:00,238,5820.0,5820.0
1041,2014-08-29 13:35:00+00:00,245,5760.0,5820.0
1042,2014-08-29 15:11:00+00:00,218,5520.0,5760.0
1043,2014-08-29 16:43:00+00:00,222,5460.0,5520.0
1044,2014-08-29 18:14:00+00:00,105,3480.0,5460.0
1047,2014-08-30 09:12:00+00:00,232,6420.0,5100.0
1048,2014-08-30 10:59:00+00:00,200,5400.0,6420.0
1049,2014-08-30 12:29:00+00:00,211,5640.0,5400.0
1050,2014-08-30 14:03:00+00:00,238,5100.0,5640.0
1051,2014-08-30 15:28:00+00:00,244,5820.0,5100.0
1052,2014-08-30 17:05:00+00:00,237,5640.0,5820.0
1055,2014-08-31 10:11:00+00:00,246,5340.0,6120.0
1058,2014-08-31 16:20:00+00:00,239,6180.0,5700.0
1059,2014-08-31 18:03:00+00:00,198,5760.0,6180.0
1062,2014-09-01 10:13:00+00:00,250,6420.0,4140.0
1063,2014-09-01 12:00:00+00:00,233,5880.0,6420.0
1064,2014-09-01 13:38:00+00:00,248,5400.0,5880.0
1065,2014-09-01 15:08:00+00:00,216,6480.0,5400.0
1066,2014-09-01 16:56:00+00:00,242,5400.0,6480.0
1069,2014-09-02 10:20:00+00:00,221,6300.0,5940.0
1070,2014-09-02 12:05:00+00:00,241,5400.0,6300.0
1071,2014-09-02 13:35:00+00:00,244,5760.0,5400.0
1072,2014-09-02 15:11:00+00:00,233,5340.0,5760.0
1073,2014-09-02 16:40:00+00:00,229,5640.0,5340.0
1074,2014-09-02 18:14:00+00:00,255,5640.0,5640.0
1077,2014-09-03 09:01:00+00:00,223,6180.0,5820.0
1078,2014-09-03 10:44:00+00:00,229,4980.0,6180.0
1079,2014-09-03 12:07:00+00:00,247,6000.0,4980.0
1080,2014-09-03 13:47:00+00:00,113,4260.0,6000.0
1081,2014-09-03 14:58:00+00:00,246,5880.0,4260.0
1082,2014-09-03 16:36:00+00:00,110,4440.0,5880.0
1083,2014-09-03 17:50:00+00:00,275,5580.0,4440.0
1086,2014-09-04 09:26:00+00:00,127,3780.0,5820.0
1087,2014-09-04 10:29:00+00:00,257,5940.0,3780.0
1088,2014-09-04 12:08:00+00:00,175,5160.0,5940.0
1089,2014-09-04 13:34:00+00:00,228,5640.0,5160.0
1090,2014-09-04 15:08:00+00:00,105,3720.0,5640.0
1091,2014-09-04 16:10:00+00:00,253,6000.0,3720.0
1092,2014-09-04 17:50:00+00:00,228,4620.0,6000.0
1095,2014-09-05 09:10:00+00:00,219,6000.0,5520.0
1096,2014-09-05 10:50:00+00:00,226,6240.0,6000.0
1097,2014-09-05 12:34:00+00:00,220,4980.0,6240.0
1098,2014-09-05 13:57:00+00:00,235,5880.0,4980.0
1099,2014-09-05 15:35:00+00:00,202,5820.0,5880.0
1100,2014-09-05 17:12:00+00:00,220,5700.0,5820.0
1103,2014-09-06 08:51:00+00:00,228,5820.0,5040.0
1104,2014-09-06 10:28:00+00:00,243,5940.0,5820.0
1105,2014-09-06 12:07:00+00:00,101,3600.0,5940.0
1106,2014-09-06 13:07:00+00:00,267,5700.0,3600.0
1107,2014-09-06 14:42:00+00:00,116,4080.0,5700.0
1108,2014-09-06 15:50:00+00:00,259,6120.0,4080.0
1109,2014-09-06 17:32:00+00:00,222,5880.0,6120.0
1112,2014-09-07 08:16:00+00:00,262,6300.0,3840.0
1113,2014-09-07 10:01:00+00:00,211,5880.0,6300.0
1114,2014-09-07 11:39:00+00:00,248,5280.0,5880.0
1115,2014-09-07 13:07:00+00:00,239,5460.0,5280.0
1116,2014-09-07 14:38:00+00:00,230,6060.0,5460.0
1117,2014-09-07 16:19:00+00:00,247,5340.0,6060.0
1118,2014-09-07 17:48:00+00:00,230,6120.0,5340.0
1121,2014-09-08 10:56:00+00:00,233,5520.0,5460.0
1122,2014-09-08 12:28:00+00:00,237,5160.0,5520.0
1123,2014-09-08 13:54:00+00:00,228,6540.0,5160.0
1124,2014-09-08 15:43:00+00:00,235,4860.0,6540.0
1125,2014-09-08 17:04:00+00:00,236,5400.0,4860.0
1126,2014-09-08 18:34:00+00:00,240,5280.0,5400.0
1129,2014-09-09 08:51:00+00:00,232,4860.0,6000.0
1130,2014-09-09 10:12:00+00:00,227,5700.0,4860.0
1131,2014-09-09 11:47:00+00:00,187,5820.0,5700.0
1132,2014-09-09 13:24:00+00:00,242,5340.0,5820.0
1133,2014-09-09 14:53:00+00:00,223,5220.0,5340.0
1134,2014-09-09 16:20:00+00:00,240,5160.0,5220.0
1135,2014-09-09 17:46:00+00:00,224,5700.0,5160.0
1138,2014-09-10 08:46:00+00:00,219,5580.0,5700.0
1139,2014-09-10 10:19:00+00:00,112,3720.0,5580.0
1140,2014-09-10 11:21:00+00:00,268,5460.0,3720.0
1141,2014-09-10 12:52:00+00:00,254,5760.0,5460.0
1142,2014-09-10 14:28:00+00:00,222,5280.0,5760.0
1143,2014-09-10 15:56:00+00:00,241,5100.0,5280.0
1144,2014-09-10 17:21:00+00:00,230,5820.0,5100.0
1147,2014-09-11 10:03:00+00:00,237,5280.0,6060.0
1148,2014-09-11 11:31:00+00:00,215,5220.0,5280.0
1149,2014-09-11 12:58:00+00:00,228,5820.0,5220.0
1150,2014-09-11 14:35:00+00:00,170,5520.0,5820.0
1151,2014-09-11 16:07:00+00:00,198,5100.0,5520.0
1152,2014-09-11 17:32:00+00:00,228,5520.0,5100.0
1155,2014-09-12 09:04:00+00:00,235,5700.0,5760.0
1156,2014-09-12 10:39:00+00:00,239,5160.0,5700.0
1157,2014-09-12 12:05:00+00:00,248,5940.0,5160.0
1158,2014-09-12 13:44:00+00:00,231,5340.0,5940.0
1159,2014-09-12 15:13:00+00:00,259,5100.0,5340.0
1160,2014-09-12 16:38:00+00:00,200,5940.0,5100.0
1161,2014-09-12 18:17:00+00:00,234,5100.0,5940.0
1164,2014-09-13 08:10:00+00:00,262,5700.0,6120.0
1165,2014-09-13 09:45:00+00:00,119,3900.0,5700.0
1166,2014-09-13 10:50:00+00:00,221,5280.0,3900.0
1167,2014-09-13 12:18:00+00:00,228,5640.0,5280.0
1168,2014-09-13 13:52:00+00:00,234,5160.0,5640.0
1169,2014-09-13 15:18:00+00:00,231,6060.0,5160.0
1170,2014-09-13 16:59:00+00:00,253,5040.0,6060.0
1171,2014-09-13 18:23:00+00:00,103,4560.0,5040.0
1174,2014-09-14 11:32:00+00:00,260,5220.0,5160.0
1175,2014-09-14 12:59:00+00:00,105,3660.0,5220.0
1176,2014-09-14 14:00:00+00:00,240,5460.0,3660.0
1177,2014-09-14 15:31:00+00:00,224,5460.0,5460.0
1178,2014-09-14 17:02:00+00:00,219,4980.0,5460.0
1179,2014-09-14 18:25:00+00:00,229,5220.0,4980.0
1182,2014-09-15 10:31:00+00:00,109,3540.0,6180.0
1183,2014-09-15 11:30:00+00:00,236,2460.0,3540.0
1186,2014-09-15 15:56:00+00:00,110,3780.0,6240.0
1187,2014-09-15 16:59:00+00:00,255,6300.0,3780.0
1190,2014-09-16 09:51:00+00:00,232,5340.0,5400.0
1191,2014-09-16 11:20:00+00:00,232,5580.0,5340.0
1192,2014-09-16 12:53:00+00:00,256,5820.0,5580.0
1193,2014-09-16 14:30:00+00:00,237,5040.0,5820.0
1194,2014-09-16 15:54:00+00:00,239,5280.0,5040.0
1195,2014-09-16 17:22:00+00:00,235,5460.0,5280.0
1198,2014-09-17 11:12:00+00:00,230,5040.0,5520.0
1199,2014-09-17 12:36:00+00:00,230,6000.0,5040.0
1200,2014-09-17 14:16:00+00:00,107,3780.0,6000.0
1201,2014-09-17 15:19:00+00:00,247,6120.0,3780.0
1202,2014-09-17 17:01:00+00:00,116,3600.0,6120.0
1203,2014-09-17 18:01:00+00:00,261,6300.0,3600.0
1206,2014-09-18 10:05:00+00:00,241,6060.0,5880.0
1207,2014-09-18 11:46:00+00:00,253,5760.0,6060.0
1208,2014-09-18 13:22:00+00:00,272,5580.0,5760.0
1209,2014-09-18 14:55:00+00:00,97,5340.0,5580.0
1210,2014-09-18 16:24:00+00:00,248,6240.0,5340.0
1211,2014-09-18 18:08:00+00:00,243,4800.0,6240.0
1214,2014-09-19 11:02:00+00:00,228,5160.0,5700.0
1215,2014-09-19 12:28:00+00:00,236,6180.0,5160.0
1216,2014-09-19 14:11:00+00:00,227,5700.0,6180.0
1217,2014-09-19 15:46:00+00:00,239,5820.0,5700.0
1218,2014-09-19 17:23:00+00:00,224,5160.0,5820.0
