datetime,duration_seconds,height,interpolated_height,time_to_next_eruption,time_since_last_eruption
2016-11-01 09:40:00+00:00,250,135.0,0.0,5400.0,4980.0
2016-11-01 11:10:00+00:00,191,130.0,0.0,4920.0,5400.0
2016-11-01 12:32:00+00:00,243,145.0,0.0,6240.0,4920.0
2016-11-01 14:16:00+00:00,228,137.0,1.0,5580.0,6240.0
2016-11-02 09:25:00+00:00,255,145.0,0.0,5820.0,4140.0
2016-11-02 11:02:00+00:00,237,145.0,0.0,5820.0,5820.0
2016-11-02 12:39:00+00:00,239,160.0,0.0,6180.0,5820.0
2016-11-02 14:22:00+00:00,227,155.0,0.0,5460.0,6180.0
2016-11-03 14:57:00+00:00,215,140.0,0.0,5760.0,5580.0
2016-11-04 11:03:00+00:00,218,150.0,0.0,5520.0,5460.0
2016-11-04 12:35:00+00:00,207,130.0,0.0,5880.0,5520.0
2016-11-04 14:13:00+00:00,242,130.0,0.0,5220.0,5880.0
2016-11-04 15:40:00+00:00,121,125.0,0.0,3960.0,5220.0
2016-11-05 10:01:00+00:00,204,155.0,0.0,6240.0,5700.0
2016-11-05 11:45:00+00:00,205,160.0,0.0,5100.0,6240.0
2016-11-05 13:10:00+00:00,118,135.0,0.0,3720.0,5100.0
2016-11-05 14:12:00+00:00,272,120.0,0.0,6360.0,3720.0
2016-12-15 12:15:00+00:00,185,130.0,0.0,5940.0,5640.0
2016-12-15 13:54:00+00:00,206,137.0,1.0,5880.0,5820.0
2016-12-16 09:23:00+00:00,185,137.0,1.0,5880.0,5940.0
2016-12-16 12:36:00+00:00,246,150.0,0.0,5940.0,5880.0
2016-12-17 12:28:00+00:00,244,160.0,0.0,6300.0,5880.0
2016-12-17 14:13:00+00:00,240,130.0,0.0,5340.0,5700.0
2016-12-18 10:43:00+00:00,254,140.0,0.0,5460.0,5940.0
2016-12-19 11:25:00+00:00,266,140.0,0.0,6240.0,6780.0
2016-12-19 14:38:00+00:00,265,125.0,0.0,5220.0,4860.0
2016-12-20 10:27:00+00:00,255,120.0,0.0,6060.0,5340.0
2016-12-20 15:17:00+00:00,258,130.0,0.0,6300.0,5160.0
2016-12-21 12:09:00+00:00,239,145.0,0.0,5460.0,5460.0
2016-12-21 15:08:00+00:00,216,150.0,0.0,6180.0,5640.0
2016-12-23 08:43:00+00:00,207,137.0,1.0,5880.0,5040.0
2016-12-23 11:59:00+00:00,219,150.0,0.0,6300.0,6240.0
2016-12-23 13:44:00+00:00,273,150.0,0.0,5160.0,3960.0
2016-12-24 15:04:00+00:00,254,120.0,0.0,6240.0,5100.0
2016-12-25 08:25:00+00:00,227,137.0,1.0,5760.0,5820.0
2016-12-25 11:38:00+00:00,262,140.0,0.0,6000.0,5400.0
2016-12-25 13:18:00+00:00,262,130.0,0.0,5760.0,5520.0
2016-12-25 14:54:00+00:00,250,150.0,0.0,5640.0,6180.0
2016-12-26 09:33:00+00:00,265,137.0,1.0,6180.0,6300.0
2016-12-28 15:02:00+00:00,246,100.0,0.0,5760.0,5940.0
2016-12-30 08:31:00+00:00,107,130.0,0.0,4140.0,6180.0
2016-12-30 11:21:00+00:00,232,150.0,0.0,5700.0,5760.0
2016-12-30 14:52:00+00:00,290,150.0,0.0,5280.0,6000.0
2017-01-01 11:08:00+00:00,239,145.0,0.0,5160.0,5940.0
2017-01-02 10:44:00+00:00,143,137.0,1.0,3120.0,6060.0
2017-01-02 13:10:00+00:00,150,150.0,0.0,3960.0,5220.0
2017-01-03 09:31:00+00:00,218,137.0,1.0,5100.0,6240.0
2017-01-04 09:12:00+00:00,232,130.0,0.0,5640.0,5820.0
2017-01-04 10:46:00+00:00,241,137.0,1.0,5520.0,6180.0
2017-01-05 13:09:00+00:00,249,140.0,0.0,5940.0,5640.0
2017-01-06 10:49:00+00:00,258,160.0,0.0,6180.0,3720.0
2017-01-06 14:08:00+00:00,253,135.0,0.0,6000.0,6180.0
2017-01-08 12:17:00+00:00,238,150.0,0.0,5580.0,6540.0
2017-01-09 12:04:00+00:00,258,130.0,0.0,5580.0,6180.0
2017-01-10 09:14:00+00:00,263,100.0,0.0,5940.0,4500.0
2017-01-10 14:08:00+00:00,236,120.0,0.0,5760.0,6000.0
2017-01-11 12:31:00+00:00,232,135.0,0.0,6540.0,5340.0
2017-01-12 08:16:00+00:00,249,145.0,0.0,6660.0,5700.0
2017-01-12 10:07:00+00:00,183,155.0,0.0,4500.0,3360.0
2017-01-12 13:01:00+00:00,236,140.0,0.0,6300.0,7020.0
2017-01-12 14:46:00+00:00,229,150.0,0.0,5340.0,6060.0
2017-01-13 09:44:00+00:00,117,137.0,1.0,3360.0,5520.0
2017-01-15 11:36:00+00:00,243,137.0,1.0,5580.0,5700.0
2017-01-15 13:09:00+00:00,252,130.0,0.0,5580.0,5580.0
2017-01-15 14:42:00+00:00,258,150.0,0.0,5580.0,5580.0
2017-01-17 14:15:00+00:00,228,137.0,1.0,5640.0,5700.0
2017-01-18 13:40:00+00:00,249,135.0,0.0,6120.0,6240.0
2017-01-18 15:22:00+00:00,231,150.0,0.0,5520.0,6120.0
2017-01-19 13:50:00+00:00,236,140.0,0.0,6000.0,6000.0
2017-01-20 13:29:00+00:00,275,130.0,0.0,6300.0,3300.0
2017-01-20 15:14:00+00:00,201,135.0,0.0,5040.0,6300.0
2017-01-21 15:09:00+00:00,238,150.0,0.0,6180.0,5340.0
2017-01-22 12:01:00+00:00,109,130.0,0.0,4260.0,5700.0
2017-01-22 13:12:00+00:00,251,140.0,0.0,6480.0,4260.0
2017-01-22 15:00:00+00:00,294,150.0,0.0,6300.0,6480.0
2017-01-23 13:00:00+00:00,262,140.0,0.0,5820.0,5820.0
2017-01-23 14:37:00+00:00,236,140.0,0.0,5520.0,5820.0
2017-01-24 09:22:00+00:00,210,130.0,0.0,5280.0,5580.0
2017-01-24 10:50:00+00:00,242,130.0,0.0,6360.0,5280.0
2017-01-24 12:36:00+00:00,220,150.0,0.0,5760.0,6360.0
2017-01-24 14:12:00+00:00,245,155.0,0.0,5820.0,5760.0
2017-01-25 11:00:00+00:00,217,145.0,0.0,5700.0,6120.0
2017-01-25 12:35:00+00:00,239,150.0,0.0,5880.0,5700.0
2017-01-25 14:13:00+00:00,112,130.0,0.0,4380.0,5880.0
2017-01-26 10:44:00+00:00,267,150.0,0.0,5340.0,6000.0
2017-01-26 12:13:00+00:00,259,130.0,0.0,6780.0,5340.0
2017-01-26 14:06:00+00:00,243,150.0,0.0,5880.0,6780.0
2017-01-27 13:45:00+00:00,241,130.0,0.0,5820.0,5520.0
2017-01-28 13:36:00+00:00,248,150.0,0.0,5820.0,5820.0
2017-01-28 15:13:00+00:00,260,130.0,0.0,5760.0,5820.0
2017-01-29 13:42:00+00:00,243,145.0,0.0,6180.0,5760.0
2017-01-29 15:25:00+00:00,108,155.0,0.0,4020.0,6180.0
2017-01-30 11:13:00+00:00,243,137.0,1.0,6900.0,5760.0
2017-01-30 13:08:00+00:00,219,160.0,0.0,5340.0,6900.0
2017-01-30 14:37:00+00:00,251,135.0,0.0,5760.0,5340.0
2017-01-31 11:27:00+00:00,219,155.0,0.0,4980.0,6660.0
2017-01-31 12:50:00+00:00,230,137.0,1.0,5880.0,4980.0
2017-01-31 14:28:00+00:00,227,135.0,0.0,5520.0,5880.0
2017-02-01 09:50:00+00:00,241,150.0,0.0,6060.0,5820.0
2017-02-01 11:31:00+00:00,251,140.0,0.0,5640.0,6060.0
2017-02-01 13:05:00+00:00,249,145.0,0.0,5340.0,5640.0
2017-02-01 14:34:00+00:00,119,130.0,0.0,5040.0,5340.0
2017-02-02 13:45:00+00:00,242,137.0,1.0,6000.0,5580.0
2017-02-02 15:25:00+00:00,227,135.0,0.0,5400.0,6000.0
2017-02-04 11:57:00+00:00,262,140.0,0.0,6600.0,5580.0
2017-02-04 13:47:00+00:00,176,140.0,0.0,5160.0,6600.0
2017-02-05 10:20:00+00:00,233,130.0,0.0,6000.0,5340.0
2017-02-05 12:00:00+00:00,250,130.0,0.0,6060.0,6000.0
2017-02-05 13:41:00+00:00,136,135.0,0.0,4080.0,6060.0
2017-02-05 14:49:00+00:00,283,150.0,0.0,6840.0,4080.0
2017-02-06 12:21:00+00:00,211,130.0,0.0,5460.0,6180.0
2017-02-06 13:52:00+00:00,243,130.0,0.0,6120.0,5460.0
2017-02-07 10:46:00+00:00,271,150.0,0.0,6120.0,4200.0
2017-02-07 12:28:00+00:00,249,150.0,0.0,5280.0,6120.0
2017-02-07 13:56:00+00:00,211,137.0,1.0,6180.0,5280.0
2017-02-08 10:27:00+00:00,210,140.0,0.0,5880.0,4980.0
2017-02-08 12:05:00+00:00,238,140.0,0.0,6660.0,5880.0
2017-02-08 13:56:00+00:00,262,137.0,1.0,5400.0,6660.0
2017-02-09 10:17:00+00:00,278,130.0,0.0,6000.0,5640.0
2017-02-09 11:57:00+00:00,233,150.0,0.0,5760.0,6000.0
2017-02-09 13:33:00+00:00,237,140.0,0.0,5520.0,5760.0
2017-02-09 15:05:00+00:00,206,135.0,0.0,5400.0,5520.0
2017-02-10 10:07:00+00:00,252,140.0,0.0,5880.0,6060.0
2017-02-10 11:45:00+00:00,238,150.0,0.0,5460.0,5880.0
2017-02-10 13:16:00+00:00,235,130.0,0.0,5760.0,5460.0
2017-02-10 14:52:00+00:00,257,140.0,0.0,5340.0,5760.0
2017-02-11 12:40:00+00:00,270,140.0,0.0,5700.0,5580.0
2017-02-11 14:15:00+00:00,250,130.0,0.0,5340.0,5700.0
2017-02-12 10:55:00+00:00,272,150.0,0.0,5820.0,5760.0
2017-02-12 12:32:00+00:00,243,135.0,0.0,5640.0,5820.0
2017-02-12 14:06:00+00:00,144,130.0,0.0,4440.0,5640.0
2017-02-12 15:20:00+00:00,241,150.0,0.0,5520.0,4440.0
2017-02-13 10:01:00+00:00,200,137.0,1.0,4920.0,6360.0
2017-02-13 11:23:00+00:00,225,140.0,0.0,5940.0,4920.0
2017-02-13 13:02:00+00:00,203,145.0,0.0,5160.0,5940.0
2017-02-13 14:28:00+00:00,248,150.0,0.0,6360.0,5160.0
2017-02-16 08:17:00+00:00,205,150.0,0.0,5760.0,5880.0
2017-02-16 09:53:00+00:00,239,140.0,0.0,6180.0,5520.0
2017-02-16 11:36:00+00:00,241,140.0,0.0,5760.0,6000.0
2017-02-16 13:12:00+00:00,246,130.0,0.0,5580.0,5760.0
2017-02-17 08:18:00+00:00,237,140.0,0.0,5640.0,5640.0
2017-02-17 09:52:00+00:00,242,145.0,0.0,5880.0,6360.0
2017-02-17 11:30:00+00:00,231,150.0,0.0,5520.0,5700.0
2017-02-17 13:02:00+00:00,266,150.0,0.0,6000.0,5820.0
2017-02-18 08:50:00+00:00,277,150.0,0.0,5640.0,3840.0
2017-02-18 10:24:00+00:00,269,150.0,0.0,5640.0,6780.0
2017-02-18 11:58:00+00:00,253,140.0,0.0,6360.0,4980.0
2017-02-18 13:44:00+00:00,267,170.0,0.0,5700.0,6060.0
2017-02-19 09:07:00+00:00,242,145.0,0.0,5580.0,5580.0
2017-02-19 10:40:00+00:00,152,130.0,0.0,3840.0,5940.0
2017-02-19 11:44:00+00:00,285,140.0,0.0,6780.0,5460.0
2017-02-19 13:37:00+00:00,214,155.0,0.0,4980.0,6300.0
2017-02-20 08:47:00+00:00,250,150.0,0.0,6180.0,5880.0
2017-02-20 10:30:00+00:00,253,160.0,0.0,5580.0,5820.0
2017-02-20 12:03:00+00:00,248,140.0,0.0,5940.0,5700.0
2017-02-20 15:13:00+00:00,215,137.0,1.0,6300.0,5940.0
2017-02-21 09:36:00+00:00,223,130.0,0.0,7080.0,5640.0
2017-02-21 11:34:00+00:00,213,150.0,0.0,5880.0,5880.0
2017-02-21 13:12:00+00:00,248,145.0,0.0,5820.0,6000.0
2017-02-22 12:04:00+00:00,239,160.0,0.0,5640.0,5400.0
2017-02-22 13:38:00+00:00,246,150.0,0.0,5880.0,5880.0
2017-02-22 15:16:00+00:00,244,155.0,0.0,6000.0,5880.0
2017-02-24 09:57:00+00:00,237,160.0,0.0,5400.0,6060.0
2017-02-24 11:27:00+00:00,258,135.0,0.0,5880.0,5760.0
2017-02-24 14:43:00+00:00,228,150.0,0.0,5520.0,5820.0
2017-02-25 10:06:00+00:00,244,145.0,0.0,5880.0,5580.0
2017-02-25 13:22:00+00:00,259,125.0,0.0,6060.0,5760.0
2017-02-25 15:03:00+00:00,313,160.0,0.0,5760.0,6000.0
2017-02-26 11:36:00+00:00,258,150.0,0.0,5880.0,5040.0
2017-02-26 13:14:00+00:00,255,130.0,0.0,5580.0,6180.0
2017-02-27 08:53:00+00:00,253,130.0,0.0,5760.0,6000.0
2017-02-27 12:09:00+00:00,244,150.0,0.0,6300.0,5580.0
2017-02-28 10:13:00+00:00,240,150.0,0.0,5040.0,5880.0
2017-02-28 11:37:00+00:00,235,135.0,0.0,6180.0,6300.0
2017-02-28 15:04:00+00:00,250,130.0,0.0,6000.0,6360.0
2017-03-01 09:39:00+00:00,210,137.0,1.0,5580.0,5640.0
2017-03-01 11:12:00+00:00,230,140.0,0.0,6360.0,6000.0
2017-03-01 12:58:00+00:00,234,130.0,0.0,5880.0,5580.0
2017-03-02 08:37:00+00:00,238,140.0,0.0,6360.0,5460.0
2017-03-02 10:23:00+00:00,236,145.0,0.0,5880.0,5400.0
2017-03-02 12:01:00+00:00,232,150.0,0.0,5640.0,5640.0
2017-03-02 13:35:00+00:00,254,145.0,0.0,6000.0,5700.0
2017-03-03 08:45:00+00:00,240,150.0,0.0,5640.0,7020.0
2017-03-03 10:19:00+00:00,269,130.0,0.0,5460.0,4800.0
2017-03-03 11:50:00+00:00,248,145.0,0.0,5400.0,6060.0
2017-03-03 14:54:00+00:00,230,130.0,0.0,5700.0,5760.0
2017-03-04 10:03:00+00:00,246,150.0,0.0,5760.0,6060.0
2017-03-04 13:36:00+00:00,186,150.0,0.0,4800.0,4740.0
2017-03-04 14:56:00+00:00,256,150.0,0.0,6060.0,6180.0
2017-03-05 09:08:00+00:00,254,145.0,0.0,5760.0,6180.0
2017-03-05 12:22:00+00:00,276,150.0,0.0,6060.0,6420.0
2017-03-06 10:27:00+00:00,205,150.0,0.0,4740.0,6120.0
2017-03-06 11:46:00+00:00,230,135.0,0.0,6180.0,5100.0
2017-03-06 15:03:00+00:00,251,150.0,0.0,6180.0,5460.0
2017-03-07 09:19:00+00:00,232,130.0,0.0,6420.0,6240.0
2017-03-07 11:06:00+00:00,108,135.0,0.0,3840.0,6180.0
2017-03-07 12:10:00+00:00,235,140.0,0.0,6120.0,5820.0
2017-03-08 08:56:00+00:00,240,120.0,0.0,5460.0,6180.0
2017-03-08 10:27:00+00:00,230,130.0,0.0,5100.0,4860.0
2017-03-08 11:52:00+00:00,232,130.0,0.0,6240.0,5940.0
2017-03-08 13:36:00+00:00,234,150.0,0.0,6180.0,5760.0
2017-03-09 08:53:00+00:00,242,140.0,0.0,5940.0,5760.0
2017-03-09 10:32:00+00:00,252,130.0,0.0,6180.0,5640.0
2017-03-09 12:15:00+00:00,235,140.0,0.0,4860.0,6000.0
2017-03-09 13:36:00+00:00,225,130.0,0.0,5940.0,5760.0
2017-03-10 08:49:00+00:00,232,150.0,0.0,5700.0,5700.0
2017-03-10 10:24:00+00:00,240,135.0,0.0,5760.0,5760.0
2017-03-10 12:00:00+00:00,240,150.0,0.0,5640.0,5340.0
2017-03-10 15:14:00+00:00,240,140.0,0.0,5760.0,6300.0
2017-03-11 08:34:00+00:00,233,150.0,0.0,6300.0,6060.0
2017-03-11 10:19:00+00:00,243,150.0,0.0,5700.0,5520.0
2017-03-11 13:30:00+00:00,240,140.0,0.0,5340.0,5220.0
2017-03-12 09:14:00+00:00,264,137.0,1.0,6300.0,6000.0
2017-03-12 12:29:00+00:00,264,130.0,0.0,6060.0,6060.0
2017-03-12 14:10:00+00:00,209,135.0,0.0,5520.0,6300.0
2017-03-13 11:03:00+00:00,215,150.0,0.0,5220.0,6120.0
2017-03-13 14:09:00+00:00,248,145.0,0.0,6000.0,5760.0
2017-03-14 09:06:00+00:00,245,135.0,0.0,6060.0,5700.0
2017-03-14 10:47:00+00:00,240,150.0,0.0,6300.0,6000.0
2017-03-14 12:32:00+00:00,239,150.0,0.0,5640.0,6300.0
2017-03-14 14:06:00+00:00,242,130.0,0.0,6120.0,5580.0
2017-04-21 09:40:00+00:00,249,135.0,0.0,5700.0,6300.0
2017-04-21 11:15:00+00:00,224,140.0,0.0,6000.0,5340.0
2017-04-21 12:55:00+00:00,253,135.0,0.0,6300.0,6360.0
2017-04-21 14:40:00+00:00,252,150.0,0.0,5580.0,5640.0
2017-04-22 08:39:00+00:00,225,130.0,0.0,5520.0,5040.0
2017-04-22 10:11:00+00:00,263,130.0,0.0,6300.0,6780.0
2017-04-22 11:56:00+00:00,228,150.0,0.0,5340.0,5640.0
2017-04-22 13:25:00+00:00,244,130.0,0.0,6360.0,5760.0
2017-04-23 08:56:00+00:00,245,120.0,0.0,6360.0,6000.0
2017-04-23 10:42:00+00:00,238,140.0,0.0,5040.0,6300.0
2017-04-23 12:06:00+00:00,234,130.0,0.0,6780.0,6180.0
2017-04-23 15:33:00+00:00,249,150.0,0.0,5760.0,6000.0
2017-04-24 09:55:00+00:00,274,140.0,0.0,6240.0,5760.0
2017-04-24 11:39:00+00:00,228,150.0,0.0,6000.0,5880.0
2017-04-24 15:04:00+00:00,268,140.0,0.0,6180.0,5880.0
2017-04-25 12:11:00+00:00,220,140.0,0.0,5700.0,6540.0
2017-04-25 15:22:00+00:00,220,140.0,0.0,5880.0,5700.0
2017-04-26 09:19:00+00:00,225,135.0,0.0,5880.0,6000.0
2017-04-26 15:51:00+00:00,236,135.0,0.0,6540.0,5880.0
2017-04-27 10:01:00+00:00,220,145.0,0.0,5700.0,6660.0
2017-04-27 11:36:00+00:00,263,140.0,0.0,5940.0,5280.0
2017-04-28 10:03:00+00:00,205,140.0,0.0,6000.0,6180.0
2017-04-28 11:43:00+00:00,231,137.0,1.0,5880.0,6780.0
2017-04-28 13:21:00+00:00,125,137.0,1.0,3780.0,5520.0
2017-04-28 14:24:00+00:00,255,135.0,0.0,6660.0,6180.0
2017-04-29 09:24:00+00:00,171,135.0,0.0,4260.0,5580.0
2017-04-29 10:35:00+00:00,228,135.0,0.0,6180.0,5460.0
2017-04-29 12:18:00+00:00,242,150.0,0.0,6780.0,6180.0
2017-04-29 14:11:00+00:00,219,140.0,0.0,5520.0,6180.0
2017-04-30 09:32:00+00:00,208,135.0,0.0,6180.0,5460.0
2017-04-30 11:15:00+00:00,246,150.0,0.0,5580.0,5580.0
2017-04-30 12:48:00+00:00,255,140.0,0.0,5460.0,6300.0
2017-04-30 16:02:00+00:00,238,140.0,0.0,6180.0,5820.0
2017-05-01 08:53:00+00:00,277,150.0,0.0,5400.0,3540.0
2017-05-01 10:23:00+00:00,221,140.0,0.0,5460.0,6240.0
2017-05-01 11:54:00+00:00,216,150.0,0.0,5580.0,5760.0
2017-05-02 10:04:00+00:00,216,145.0,0.0,5820.0,6300.0
2017-05-02 11:41:00+00:00,233,130.0,0.0,6360.0,6540.0
2017-05-02 13:27:00+00:00,98,125.0,0.0,3540.0,5400.0
2017-05-02 16:10:00+00:00,236,125.0,0.0,5760.0,5100.0
2017-05-03 09:57:00+00:00,233,150.0,0.0,6000.0,5700.0
2017-05-03 11:37:00+00:00,225,140.0,0.0,6300.0,6000.0
2017-05-03 15:11:00+00:00,215,140.0,0.0,5400.0,5520.0
2017-05-04 10:22:00+00:00,214,130.0,0.0,5100.0,6060.0
2017-05-04 11:47:00+00:00,218,135.0,0.0,5940.0,5580.0
2017-05-04 13:26:00+00:00,223,140.0,0.0,5700.0,6120.0
2017-05-05 08:49:00+00:00,238,130.0,0.0,5520.0,6000.0
2017-05-05 10:21:00+00:00,246,145.0,0.0,6360.0,5340.0
2017-05-05 12:07:00+00:00,244,130.0,0.0,6060.0,6060.0
2017-05-05 15:21:00+00:00,245,145.0,0.0,6120.0,5580.0
2017-05-06 11:00:00+00:00,235,135.0,0.0,5580.0,5220.0
2017-05-06 12:33:00+00:00,239,130.0,0.0,6000.0,6180.0
2017-05-06 14:13:00+00:00,231,150.0,0.0,5340.0,5760.0
2017-05-07 09:41:00+00:00,228,140.0,0.0,5580.0,6420.0
2017-05-07 11:14:00+00:00,256,140.0,0.0,6120.0,5580.0
2017-05-07 12:56:00+00:00,225,135.0,0.0,5220.0,5580.0
2017-05-07 16:06:00+00:00,234,160.0,0.0,5760.0,5520.0
2017-05-08 12:48:00+00:00,240,150.0,0.0,6420.0,5640.0
2017-05-08 14:35:00+00:00,225,140.0,0.0,5580.0,6180.0
2017-05-09 09:28:00+00:00,245,145.0,0.0,5520.0,5880.0
2017-05-09 11:00:00+00:00,236,135.0,0.0,5940.0,6180.0
2017-05-09 12:39:00+00:00,200,160.0,0.0,4980.0,6120.0
2017-05-09 15:36:00+00:00,191,130.0,0.0,6180.0,7020.0
2017-05-10 10:15:00+00:00,189,150.0,0.0,5340.0,6540.0
2017-05-10 11:44:00+00:00,260,140.0,0.0,5880.0,5400.0
2017-05-10 13:22:00+00:00,238,135.0,0.0,6180.0,5340.0
2017-05-11 09:23:00+00:00,235,155.0,0.0,7020.0,5760.0
2017-05-11 11:20:00+00:00,105,145.0,0.0,3660.0,5880.0
2017-05-11 12:21:00+00:00,269,155.0,0.0,6540.0,5700.0
2017-05-11 14:10:00+00:00,223,145.0,0.0,5400.0,6060.0
2017-05-12 09:07:00+00:00,247,145.0,0.0,5820.0,5580.0
2017-05-12 10:44:00+00:00,236,140.0,0.0,5760.0,6420.0
2017-05-12 12:20:00+00:00,267,150.0,0.0,5880.0,5520.0
2017-05-12 15:33:00+00:00,237,125.0,0.0,6060.0,5700.0
2017-05-13 10:26:00+00:00,230,140.0,0.0,6300.0,6060.0
2017-05-13 12:11:00+00:00,245,140.0,0.0,5580.0,6120.0
2017-05-13 15:31:00+00:00,217,155.0,0.0,5520.0,6120.0
2017-05-14 09:59:00+00:00,225,137.0,1.0,5700.0,5940.0
2017-05-14 11:34:00+00:00,222,130.0,0.0,5880.0,5520.0
2017-05-14 14:53:00+00:00,227,140.0,0.0,6120.0,5520.0
2017-05-15 10:22:00+00:00,247,140.0,0.0,6120.0,5580.0
2017-05-15 12:04:00+00:00,238,130.0,0.0,5760.0,6240.0
2017-05-15 13:40:00+00:00,238,130.0,0.0,5940.0,5520.0
2017-05-16 09:18:00+00:00,243,135.0,0.0,5520.0,6000.0
2017-05-16 10:50:00+00:00,198,140.0,0.0,5880.0,6060.0
2017-05-16 12:28:00+00:00,234,125.0,0.0,5580.0,5160.0
2017-05-16 14:01:00+00:00,238,125.0,0.0,6240.0,6120.0
2017-05-17 09:00:00+00:00,225,130.0,0.0,5940.0,6240.0
2017-05-17 10:39:00+00:00,218,135.0,0.0,6000.0,4620.0
2017-05-17 12:19:00+00:00,224,130.0,0.0,6060.0,6000.0
2017-05-17 14:00:00+00:00,234,150.0,0.0,5160.0,6120.0
2017-05-18 09:42:00+00:00,228,140.0,0.0,6180.0,6240.0
2017-05-18 11:25:00+00:00,203,150.0,0.0,6240.0,5520.0
2017-05-18 13:09:00+00:00,118,135.0,0.0,4620.0,5760.0
2017-05-18 14:26:00+00:00,261,130.0,0.0,6000.0,6180.0
2017-05-19 08:54:00+00:00,212,137.0,1.0,5820.0,5520.0
2017-05-19 10:31:00+00:00,210,130.0,0.0,6240.0,6540.0
2017-05-19 12:15:00+00:00,216,150.0,0.0,5520.0,5760.0
2017-05-19 13:47:00+00:00,242,125.0,0.0,5760.0,6240.0
2017-05-20 08:41:00+00:00,221,140.0,0.0,5940.0,5880.0
2017-05-20 10:20:00+00:00,219,130.0,0.0,5520.0,6060.0
2017-05-20 11:52:00+00:00,211,130.0,0.0,6540.0,5580.0
2017-05-20 13:41:00+00:00,202,150.0,0.0,5760.0,5760.0
2017-05-21 09:38:00+00:00,251,125.0,0.0,6120.0,3600.0
2017-05-21 11:20:00+00:00,216,150.0,0.0,5880.0,6240.0
2017-05-21 12:58:00+00:00,214,125.0,0.0,6060.0,5640.0
2017-05-21 14:39:00+00:00,217,125.0,0.0,5580.0,6120.0
2017-05-22 10:07:00+00:00,202,140.0,0.0,6480.0,6360.0
2017-05-22 11:55:00+00:00,127,135.0,0.0,3600.0,4500.0
2017-05-22 12:55:00+00:00,242,130.0,0.0,6240.0,5700.0
2017-05-22 14:39:00+00:00,238,130.0,0.0,5640.0,6360.0
2017-05-23 10:31:00+00:00,109,150.0,0.0,3480.0,6060.0
2017-05-23 11:29:00+00:00,273,140.0,0.0,6360.0,6000.0
2017-05-23 13:15:00+00:00,118,140.0,0.0,4500.0,6060.0
2017-05-23 14:30:00+00:00,257,145.0,0.0,5700.0,6180.0
2017-05-24 09:26:00+00:00,215,145.0,0.0,5760.0,6660.0
2017-05-24 11:02:00+00:00,249,130.0,0.0,6060.0,5760.0
2017-05-24 12:43:00+00:00,229,130.0,0.0,6000.0,5040.0
2017-05-24 14:23:00+00:00,270,135.0,0.0,6060.0,6420.0
2017-05-25 10:10:00+00:00,212,140.0,0.0,5400.0,5640.0
2017-05-25 11:40:00+00:00,208,130.0,0.0,6660.0,6840.0
2017-05-25 13:31:00+00:00,217,155.0,0.0,5760.0,5760.0
2017-05-25 15:07:00+00:00,244,130.0,0.0,5040.0,6240.0
2017-05-26 09:11:00+00:00,222,120.0,0.0,5940.0,5640.0
2017-05-26 10:50:00+00:00,220,130.0,0.0,5640.0,5820.0
2017-05-26 12:24:00+00:00,265,120.0,0.0,6840.0,5460.0
2017-05-26 14:18:00+00:00,274,137.0,1.0,5760.0,6300.0
2017-05-26 15:54:00+00:00,222,140.0,0.0,6240.0,5220.0
2017-05-27 10:07:00+00:00,193,140.0,0.0,5640.0,6000.0
2017-05-27 11:41:00+00:00,254,137.0,1.0,5820.0,5880.0
2017-05-27 13:18:00+00:00,253,130.0,0.0,5460.0,6180.0
2017-05-27 14:49:00+00:00,247,130.0,0.0,6300.0,5760.0
2017-05-27 18:01:00+00:00,253,150.0,0.0,5640.0,5880.0
2017-05-28 07:21:00+00:00,223,150.0,0.0,6000.0,5340.0
2017-05-28 10:39:00+00:00,238,140.0,0.0,6180.0,5340.0
2017-05-28 12:22:00+00:00,234,130.0,0.0,5760.0,5640.0
2017-05-28 17:15:00+00:00,251,130.0,0.0,5880.0,6060.0
2017-05-29 10:02:00+00:00,215,140.0,0.0,5340.0,6060.0
2017-05-29 13:31:00+00:00,228,140.0,0.0,5340.0,5400.0
2017-05-29 15:00:00+00:00,232,130.0,0.0,5640.0,5880.0
2017-05-29 16:34:00+00:00,226,150.0,0.0,5640.0,6000.0
2017-05-29 18:08:00+00:00,243,135.0,0.0,6060.0,6180.0
2017-05-30 08:54:00+00:00,242,125.0,0.0,6180.0,5400.0
2017-05-30 10:37:00+00:00,217,145.0,0.0,5400.0,5880.0
2017-05-30 12:07:00+00:00,238,125.0,0.0,5880.0,7020.0
2017-05-30 13:45:00+00:00,247,130.0,0.0,6000.0,5640.0
2017-05-30 15:25:00+00:00,254,150.0,0.0,6180.0,5760.0
2017-05-30 17:08:00+00:00,241,150.0,0.0,5820.0,5760.0
2017-05-31 09:23:00+00:00,244,140.0,0.0,5880.0,6120.0
2017-05-31 11:01:00+00:00,264,140.0,0.0,7020.0,5700.0
2017-05-31 12:58:00+00:00,236,140.0,0.0,5640.0,6480.0
2017-05-31 14:32:00+00:00,244,150.0,0.0,5760.0,6060.0
2017-05-31 16:08:00+00:00,247,135.0,0.0,5760.0,5880.0
2017-05-31 17:44:00+00:00,249,120.0,0.0,5820.0,5340.0
2017-06-01 10:16:00+00:00,272,145.0,0.0,5700.0,6300.0
2017-06-01 11:51:00+00:00,244,130.0,0.0,6480.0,5760.0
